,date,AOD_550_maiac_mean_60,AOD_550_AER_mean_60,AOD_550_maiac_mean_61,AOD_550_AER_mean_61
206,25/5/2017,0.095875,0.155447288,0.107625,0.155447288
207,26/5/2017,0.072,0.101273011,0.08375,0.101273011
208,31/5/2017,0.11275,0.120469337,0.138,0.120469337
209,2/6/2017,0.041375,0.087523119,0.0455,0.087523119
210,3/6/2017,0.057625,0.098508839,0.058125,0.098508839
211,4/6/2017,0.062625,0.07069582,0.070125,0.07069582
212,7/6/2017,0.0865,0.102779043,0.078,0.102779043
213,23/6/2017,0.056,0.139720235,0.0455,0.139720235
214,24/6/2017,0.0685,0.134640522,0.11825,0.134640522
215,25/6/2017,0.03275,0.120189341,0.03175,0.120189341
216,26/6/2017,0.04775,0.125686969,0.041375,0.125686969
217,27/6/2017,0.02775,0.080937553,0.021,0.080937553
218,28/6/2017,0.05575,0.126373185,0.058625,0.107066947
219,29/6/2017,0.07375,0.161185682,0.078835,0.135359938
220,30/6/2017,0.081,0.122763642,0.072,0.122763642
221,4/7/2017,0.0525,0.092038504,0.05725,0.092038504
222,5/7/2017,0.0445,0.108255183,0.0485,0.108255183
223,6/7/2017,0.074,0.157263866,0.0825,0.157263866
225,9/7/2017,0.0535,0.107034625,0.13025,0.107034625
226,22/7/2017,0.147,0.277922399,0.164875,0.277922399
227,23/7/2017,0.06175,0.164642341,0.07325,0.164642341
228,24/7/2017,0.038625,0.135305469,0.05,0.135305469
229,25/7/2017,0.043375,0.120735346,0.051875,0.120735346
230,26/7/2017,0.09475,0.291451808,0.13925,0.291451808
231,27/7/2017,0.06925,0.172573528,0.08025,0.172573528
232,28/7/2017,0.070375,0.194007039,0.071625,0.194007039
233,29/7/2017,0.047,0.124607843,0.053,0.124607843
234,30/7/2017,0.0245,0.103871544,0.02075,0.103871544
235,31/7/2017,0.05,0.123601355,0.05225,0.123601355
236,9/8/2017,0.091875,0.219752811,0.107625,0.219752811
237,11/8/2017,0.11825,0.212481247,0.152,0.212481247
238,5/9/2017,0.057875,0.10868302,0.06275,0.10868302
239,6/9/2017,0.147375,0.301855105,0.17075,0.301855105
240,7/9/2017,0.088875,0.131167418,0.081875,0.131167418
241,8/9/2017,0.153,0.292316772,0.181375,0.292316772
242,10/9/2017,0.06175,0.106684319,0.07425,0.106684319
243,11/9/2017,0.1035,0.150606617,0.10125,0.150606617
244,12/9/2017,0.1245,0.240712328,0.147,0.240712328
245,13/9/2017,0.088375,0.169670458,0.08825,0.169670458
246,14/9/2017,0.07975,0.137602359,0.066375,0.137602359
247,16/9/2017,0.162625,0.226888823,0.157125,0.226888823
248,17/9/2017,0.22325,0.339936004,0.25425,0.339936004
249,19/9/2017,0.29475,0.421210666,0.458,0.471556053
250,20/9/2017,0.188375,0.267390648,0.205,0.267390648
251,22/9/2017,0.0645,0.180175173,0.09225,0.180175173
252,23/9/2017,0.1205,0.186450125,0.123,0.186450125
253,26/9/2017,0.19225,0.330781972,0.21975,0.330781972
254,27/9/2017,0.277875,0.382038931,0.2835,0.382038931
255,5/10/2017,0.054,0.130248793,0.06775,0.130248793
256,18/10/2017,0.0845,0.205345101,0.063,0.205345101
257,19/10/2017,0.096375,0.188762048,0.123125,0.188762048
258,12/11/2017,0.0385,0.061349524,0.0265,0.061349524
259,13/11/2017,0.077375,0.113379439,0.094625,0.113379439
260,14/11/2017,0.04725,0.074105762,0.031625,0.072725794
262,24/11/2017,0.11725,0.279950215,0.15725,0.279950215
263,25/11/2017,0.05475,0.13845782,0.1035,0.13845782
264,11/12/2017,0.0335,0.107872008,0.0875,0.107872008
267,8/2/2018,0.04275,0.186694746,0.062,0.186694746
268,9/2/2018,0.05875,0.130060102,0.0745,0.130060102
269,25/3/2018,0.0155,0.042425518,0.04225,0.042425518
270,30/3/2018,0.10125,0.11102546,0.11475,0.11102546
271,7/4/2018,0.138,0.164616126,0.171,0.164616126
272,10/4/2018,0.06275,0.131916453,0.1045,0.131916453
273,11/4/2018,0.131625,0.158967487,0.145,0.158967487
274,12/4/2018,0.04325,0.092556741,0.06975,0.092556741
275,13/4/2018,0.022,0.054004215,0.0165,0.054004215
276,4/5/2018,0.09875,0.154000344,0.0915,0.154000344
277,27/5/2018,0.143,0.152053205,0.203,0.157355686
278,28/5/2018,0.075625,0.131230515,0.094375,0.131230515
279,29/5/2018,0.071,0.080308941,0.0985,0.080308941
280,30/5/2018,0.052125,0.083129461,0.059,0.083129461
281,31/5/2018,0.0875,0.071572204,0.11075,0.071572204
282,1/6/2018,0.077125,0.091039602,0.0845,0.091039602
283,19/6/2018,0.125,0.162739047,0.139,0.162739047
284,20/6/2018,0.04675,0.122922014,0.089,0.122922014
285,21/6/2018,0.06925,0.1045757,0.10125,0.1045757
286,23/6/2018,0.07775,0.122798769,0.09175,0.122798769
287,24/6/2018,0.09625,0.108882837,0.11925,0.108882837
288,25/6/2018,0.067625,0.104531352,0.092875,0.104531352
289,15/7/2018,0.04375,0.095590906,0.05,0.095590906
290,16/7/2018,0.06,0.134030425,0.09125,0.134030425
291,17/7/2018,0.055625,0.138915039,0.058875,0.138915039
292,18/7/2018,0.059,0.133040918,0.091125,0.133040918
293,19/7/2018,0.0515,0.087668812,0.0505,0.087668812
294,20/7/2018,0.03475,0.074934928,0.0645,0.074934928
296,26/7/2018,0.14075,0.197855296,0.155875,0.197855296
297,27/7/2018,0.08275,0.189567204,0.117,0.189567204
298,28/7/2018,0.11175,0.175437971,0.12675,0.175437971
299,29/7/2018,0.04,0.185068663,0.10667,0.185068663
300,8/8/2018,0.102375,0.143058717,0.159,0.143058717
301,10/8/2018,0.014625,0.037458013,0.017,0.037458013
302,11/8/2018,0.01925,0.040400207,0.01675,0.040400207
303,13/8/2018,0.075,0.090726952,0.08175,0.090726952
304,14/8/2018,0.021,0.091788153,0.04275,0.091788153
305,19/8/2018,0.1015,0.156377115,0.12125,0.156377115
306,20/8/2018,0.1005,0.150694012,0.115,0.150694012
307,21/8/2018,0.118125,0.163395675,0.155875,0.163395675
308,28/8/2018,0.095,0.14044453,0.13425,0.14044453
309,29/8/2018,0.06725,0.140373294,0.095875,0.140373294
310,30/8/2018,0.063,0.081779153,0.124,0.081779153
311,31/8/2018,0.035375,0.110017859,0.052,0.110017859
312,1/9/2018,0.1605,0.205378626,0.18125,0.205378626
313,2/9/2018,0.1505,0.234644099,0.18175,0.234644099
315,6/9/2018,0.066,0.099991746,0.07625,0.099991746
316,7/9/2018,0.03,0.098164628,0.036875,0.098164628
317,8/9/2018,0.0765,0.156334807,0.09575,0.156334807
318,9/9/2018,0.1765,0.241968074,0.19575,0.241968074
319,10/9/2018,0.140125,0.219655277,0.151625,0.219655277
320,11/9/2018,0.239,0.312242817,0.263,0.312242817
322,13/9/2018,0.2625,0.464331793,0.30275,0.464331793
323,22/9/2018,0.0425,0.105261206,0.1115,0.11228256
324,23/9/2018,0.033,0.086140669,0.038875,0.086140669
325,24/9/2018,0.05925,0.086942595,0.067625,0.086942595
327,30/10/2018,0.21975,0.336457579,0.23825,0.336457579
330,28/11/2018,0.0765,0.190805024,0.147,0.190805024
331,30/11/2018,0.093,0.206533917,0.09675,0.206533917
332,6/12/2018,0.08975,0.244365092,0.207625,0.309975517
333,9/12/2018,0.0335,0.0552522,0.02825,0.0552522
334,12/12/2018,0.059,0.13113256,0.1415,0.13113256
335,13/12/2018,0.149,0.25319715,0.20925,0.25319715
338,31/12/2018,0.10725,0.112875893,0.137,0.112875893
340,9/1/2019,0.116375,0.164041424,0.108625,0.164041424
341,10/1/2019,0.06475,0.112579806,0.09125,0.112579806
342,19/1/2019,0.0515,0.173039561,0.084,0.173039561
344,4/4/2019,0.04975,0.149653645,0.0765,0.149653645
346,15/4/2019,0.125,0.139705876,0.131,0.139705876
347,16/4/2019,0.1535,0.163824997,0.19175,0.163824997
348,18/4/2019,0.04275,0.065723251,0.067625,0.060480157
349,19/4/2019,0.01625,0.096367152,0.060875,0.088183922
350,20/4/2019,0.0205,0.092252928,0.03725,0.092252928
351,22/4/2019,0.21075,0.369786755,0.23067,0.369786755
352,25/4/2019,0.24225,0.26009545,0.29075,0.26009545
353,28/4/2019,0.07467,0.094143196,0.12025,0.094143196
354,21/5/2019,0.044,0.071787787,0.041,0.071787787
355,27/5/2019,0.03275,0.053770733,0.0485,0.053770733
356,12/7/2019,0.050625,0.095743752,0.044625,0.095743752
357,13/7/2019,0.05375,0.098869043,0.05975,0.098869043
358,14/7/2019,0.09575,0.115751444,0.104,0.115751444
359,15/7/2019,0.17875,0.247934687,0.2165,0.247934687
360,18/7/2019,0.10475,0.077201193,0.10675,0.077201193
361,20/7/2019,0.10575,0.119889434,0.10225,0.119889434
362,22/7/2019,0.0325,0.054274882,0.0455,0.054274882
