,dia,hora,AOD,n,null,tipo
809,15/12/2018,15:25:00,NA,1,1,MOD
811,16/12/2018,14:30:00,NA,2,2,MOD
815,17/12/2018,15:15:00,NA,3,3,MOD
822,19/12/2018,15:05:00,NA,2,2,MOD
828,21/12/2018,14:50:00,NA,4,4,MOD
831,22/12/2018,15:35:00,NA,2,2,MOD
833,23/12/2018,14:40:00,NA,2,2,MOD
838,25/12/2018,14:25:00,NA,1,1,MOD
843,26/12/2018,15:10:00,NA,2,2,MOD
845,27/12/2018,14:15:00,NA,1,1,MOD
849,28/12/2018,14:55:00,0.43,4,3,MOD
855,30/12/2018,14:45:00,NA,3,3,MOD
858,31/12/2018,15:25:00,NA,2,2,MOD
1,1/1/2019,14:30:00,NA,4,4,MOD
5,2/1/2019,15:15:00,NA,2,2,MOD
7,3/1/2019,14:20:00,NA,1,1,MOD
12,4/1/2019,15:05:00,NA,4,4,MOD
18,6/1/2019,14:50:00,NA,4,4,MOD
21,7/1/2019,15:35:00,NA,2,2,MOD
23,8/1/2019,14:40:00,NA,3,3,MOD
26,9/1/2019,15:20:00,NA,1,1,MOD
28,10/1/2019,14:25:00,NA,1,1,MOD
33,11/1/2019,15:10:00,NA,4,4,MOD
35,12/1/2019,14:15:00,NA,2,2,MOD
39,13/1/2019,14:55:00,NA,4,4,MOD
44,15/1/2019,14:45:00,NA,4,4,MOD
47,16/1/2019,15:25:00,NA,1,1,MOD
49,17/1/2019,14:30:00,NA,2,2,MOD
53,18/1/2019,15:15:00,NA,2,2,MOD
55,19/1/2019,14:20:00,NA,3,3,MOD
60,20/1/2019,15:05:00,NA,3,3,MOD
66,22/1/2019,14:50:00,NA,4,4,MOD
71,24/1/2019,14:40:00,NA,3,3,MOD
74,25/1/2019,15:20:00,NA,1,1,MOD
76,26/1/2019,14:25:00,NA,1,1,MOD
81,27/1/2019,15:10:00,NA,3,3,MOD
87,29/1/2019,14:55:00,NA,3,3,MOD
92,31/1/2019,14:45:00,NA,4,4,MOD
95,1/2/2019,15:25:00,NA,2,2,MOD
97,2/2/2019,14:30:00,NA,3,3,MOD
101,3/2/2019,15:15:00,NA,1,1,MOD
103,4/2/2019,14:20:00,NA,2,2,MOD
108,5/2/2019,15:05:00,NA,1,1,MOD
113,7/2/2019,14:50:00,NA,4,4,MOD
118,9/2/2019,14:40:00,NA,2,2,MOD
121,10/2/2019,15:20:00,NA,2,2,MOD
123,11/2/2019,14:25:00,NA,2,2,MOD
128,12/2/2019,15:10:00,NA,2,2,MOD
134,14/2/2019,14:55:00,NA,4,4,MOD
139,16/2/2019,14:45:00,NA,3,3,MOD
142,17/2/2019,15:25:00,NA,2,2,MOD
144,18/2/2019,14:30:00,NA,1,1,MOD
148,19/2/2019,15:15:00,NA,2,2,MOD
150,20/2/2019,14:20:00,NA,2,2,MOD
155,21/2/2019,15:05:00,NA,3,3,MOD
160,23/2/2019,14:50:00,NA,5,5,MOD
166,25/2/2019,14:40:00,NA,3,3,MOD
169,26/2/2019,15:20:00,NA,1,1,MOD
171,27/2/2019,14:25:00,NA,2,2,MOD
176,28/2/2019,15:10:00,NA,3,3,MOD
178,1/3/2019,14:15:00,NA,2,2,MOD
182,2/3/2019,14:55:00,0.167,3,2,MOD
187,4/3/2019,14:45:00,NA,2,2,MOD
190,5/3/2019,15:25:00,NA,2,2,MOD
192,6/3/2019,14:30:00,NA,3,3,MOD
196,7/3/2019,15:15:00,NA,1,1,MOD
198,8/3/2019,14:20:00,NA,3,3,MOD
203,9/3/2019,15:05:00,NA,3,3,MOD
209,11/3/2019,14:50:00,NA,4,4,MOD
212,12/3/2019,15:35:00,NA,2,2,MOD
214,13/3/2019,14:40:00,NA,3,3,MOD
217,14/3/2019,15:20:00,NA,1,1,MOD
219,15/3/2019,14:25:00,NA,2,2,MOD
224,16/3/2019,15:10:00,NA,3,3,MOD
226,17/3/2019,14:15:00,NA,1,1,MOD
230,18/3/2019,14:55:00,NA,4,4,MOD
236,20/3/2019,14:45:00,NA,4,4,MOD
241,22/3/2019,14:30:00,NA,2,2,MOD
245,23/3/2019,15:15:00,NA,2,2,MOD
247,24/3/2019,14:20:00,NA,1,1,MOD
252,25/3/2019,15:05:00,NA,4,4,MOD
258,27/3/2019,14:50:00,NA,4,4,MOD
261,28/3/2019,15:35:00,NA,2,2,MOD
263,29/3/2019,14:40:00,NA,4,4,MOD
266,30/3/2019,15:20:00,NA,2,2,MOD
268,31/3/2019,14:25:00,NA,2,2,MOD
273,1/4/2019,15:10:00,NA,2,2,MOD
275,2/4/2019,14:15:00,NA,2,2,MOD
279,3/4/2019,14:55:00,NA,4,4,MOD
285,5/4/2019,14:45:00,NA,4,4,MOD
290,7/4/2019,14:30:00,NA,2,2,MOD
294,8/4/2019,15:15:00,NA,2,2,MOD
296,9/4/2019,14:20:00,NA,2,2,MOD
301,10/4/2019,15:05:00,NA,4,4,MOD
307,12/4/2019,14:50:00,NA,4,4,MOD
310,13/4/2019,15:35:00,NA,3,3,MOD
312,14/4/2019,14:40:00,0.308,4,3,MOD
315,15/4/2019,15:20:00,NA,2,2,MOD
317,16/4/2019,14:25:00,NA,2,2,MOD
322,17/4/2019,15:10:00,NA,3,3,MOD
324,18/4/2019,14:15:00,NA,2,2,MOD
328,19/4/2019,14:55:00,NA,4,4,MOD
334,21/4/2019,14:45:00,0.126,3,2,MOD
339,23/4/2019,14:30:00,NA,1,1,MOD
343,24/4/2019,15:15:00,NA,2,2,MOD
345,25/4/2019,14:20:00,NA,2,2,MOD
350,26/4/2019,15:05:00,0.2525,4,2,MOD
356,28/4/2019,14:50:00,NA,4,4,MOD
358,29/4/2019,15:35:00,NA,2,2,MOD
360,30/4/2019,14:40:00,NA,3,3,MOD
363,1/5/2019,15:20:00,NA,3,3,MOD
365,2/5/2019,14:25:00,NA,2,2,MOD
369,3/5/2019,15:10:00,0.07,2,1,MOD
375,5/5/2019,14:55:00,NA,4,4,MOD
381,7/5/2019,14:45:00,0.243,2,1,MOD
386,9/5/2019,14:30:00,NA,1,1,MOD
390,10/5/2019,15:15:00,NA,2,2,MOD
392,11/5/2019,14:20:00,NA,3,3,MOD
397,12/5/2019,15:05:00,NA,3,3,MOD
403,14/5/2019,14:50:00,NA,3,3,MOD
406,16/5/2019,14:40:00,0.083,2,1,MOD
409,17/5/2019,15:20:00,NA,2,2,MOD
411,18/5/2019,14:25:00,NA,3,3,MOD
416,19/5/2019,15:10:00,0.093,4,2,MOD
418,20/5/2019,14:15:00,NA,1,1,MOD
422,21/5/2019,14:55:00,0.286,4,3,MOD
428,23/5/2019,14:45:00,NA,3,3,MOD
433,25/5/2019,14:30:00,0.108,1,0,MOD
437,26/5/2019,15:15:00,NA,2,2,MOD
439,27/5/2019,14:20:00,NA,2,2,MOD
444,28/5/2019,15:05:00,0.187,4,3,MOD
450,30/5/2019,14:50:00,0.2465,4,2,MOD
453,31/5/2019,15:35:00,NA,1,1,MOD
455,1/6/2019,14:40:00,0.203,4,3,MOD
458,2/6/2019,15:20:00,NA,2,2,MOD
460,3/6/2019,14:25:00,NA,1,1,MOD
465,4/6/2019,15:10:00,0.094,1,0,MOD
467,5/6/2019,14:15:00,NA,3,3,MOD
471,6/6/2019,14:55:00,NA,3,3,MOD
477,8/6/2019,14:45:00,0.106,4,3,MOD
482,10/6/2019,14:30:00,NA,2,2,MOD
486,11/6/2019,15:15:00,0.134,2,1,MOD
488,12/6/2019,14:20:00,NA,1,1,MOD
493,13/6/2019,15:05:00,NA,3,3,MOD
499,15/6/2019,14:50:00,NA,3,3,MOD
502,16/6/2019,15:35:00,NA,2,2,MOD
504,17/6/2019,14:40:00,NA,3,3,MOD
509,19/6/2019,14:25:00,0.084,3,2,MOD
514,20/6/2019,15:10:00,NA,1,1,MOD
516,21/6/2019,14:15:00,NA,2,2,MOD
520,22/6/2019,14:55:00,NA,5,5,MOD
525,24/6/2019,14:45:00,NA,4,4,MOD
528,25/6/2019,15:25:00,NA,2,2,MOD
530,26/6/2019,14:30:00,0.112,3,2,MOD
534,27/6/2019,15:15:00,NA,1,1,MOD
539,29/6/2019,15:00:00,NA,2,2,MOD
540,29/6/2019,15:05:00,NA,2,2,MOD
545,1/7/2019,14:50:00,0.133,5,4,MOD
551,3/7/2019,14:40:00,0.062,4,3,MOD
554,4/7/2019,15:20:00,NA,2,2,MOD
556,5/7/2019,14:25:00,NA,1,1,MOD
561,6/7/2019,15:10:00,NA,3,3,MOD
563,7/7/2019,14:15:00,NA,2,2,MOD
567,8/7/2019,14:55:00,NA,4,4,MOD
573,10/7/2019,14:45:00,0.115,4,3,MOD
576,11/7/2019,15:25:00,NA,3,3,MOD
578,12/7/2019,14:30:00,NA,2,2,MOD
582,13/7/2019,15:15:00,NA,3,3,MOD
584,14/7/2019,14:20:00,NA,1,1,MOD
588,15/7/2019,15:00:00,NA,3,3,MOD
594,17/7/2019,14:50:00,NA,4,4,MOD
600,19/7/2019,14:40:00,NA,5,5,MOD
603,20/7/2019,15:20:00,NA,2,2,MOD
605,21/7/2019,14:25:00,NA,3,3,MOD
610,22/7/2019,15:10:00,NA,3,3,MOD
612,23/7/2019,14:15:00,NA,2,2,MOD
616,24/7/2019,14:55:00,NA,4,4,MOD
622,26/7/2019,14:45:00,NA,4,4,MOD
625,27/7/2019,15:25:00,NA,2,2,MOD
627,28/7/2019,14:30:00,NA,1,1,MOD
631,29/7/2019,15:15:00,NA,1,1,MOD
637,31/7/2019,15:00:00,NA,4,4,MOD
643,2/8/2019,14:50:00,NA,4,4,MOD
649,4/8/2019,14:40:00,NA,3,3,MOD
652,5/8/2019,15:20:00,NA,2,2,MOD
654,6/8/2019,14:25:00,NA,2,2,MOD
659,7/8/2019,15:10:00,NA,4,4,MOD
661,8/8/2019,14:15:00,NA,1,1,MOD
665,9/8/2019,14:55:00,NA,3,3,MOD
671,11/8/2019,14:45:00,0.263,4,3,MOD
674,12/8/2019,15:25:00,NA,2,2,MOD
676,13/8/2019,14:30:00,NA,2,2,MOD
680,14/8/2019,15:15:00,NA,1,1,MOD
682,15/8/2019,14:20:00,NA,1,1,MOD
686,16/8/2019,15:00:00,0.116,4,3,MOD
692,18/8/2019,14:50:00,0.166,4,3,MOD
698,20/8/2019,14:40:00,0.217,4,3,MOD
701,21/8/2019,15:20:00,NA,2,2,MOD
703,22/8/2019,14:25:00,NA,3,3,MOD
708,23/8/2019,15:10:00,NA,3,3,MOD
710,24/8/2019,14:15:00,NA,1,1,MOD
714,25/8/2019,14:55:00,NA,4,4,MOD
720,27/8/2019,14:45:00,0.204,4,3,MOD
723,28/8/2019,15:25:00,NA,2,2,MOD
725,29/8/2019,14:30:00,NA,1,1,MOD
727,30/8/2019,15:15:00,NA,3,3,MOD
729,31/8/2019,14:20:00,NA,1,1,MOD
733,1/9/2019,15:00:00,NA,3,3,MOD
739,3/9/2019,14:50:00,NA,4,4,MOD
745,5/9/2019,14:40:00,NA,2,2,MOD
748,6/9/2019,15:20:00,NA,2,2,MOD
749,7/9/2019,14:25:00,NA,2,2,MOD
753,8/9/2019,15:10:00,NA,2,2,MOD
759,10/9/2019,14:55:00,0.245,4,3,MOD
765,12/9/2019,14:45:00,NA,4,4,MOD
768,13/9/2019,15:25:00,NA,2,2,MOD
770,14/9/2019,14:30:00,NA,3,3,MOD
773,15/9/2019,15:15:00,NA,2,2,MOD
775,16/9/2019,14:20:00,NA,2,2,MOD
779,17/9/2019,15:00:00,NA,3,3,MOD
785,19/9/2019,14:50:00,0.1765,5,3,MOD
791,21/9/2019,14:40:00,NA,4,4,MOD
794,22/9/2019,15:20:00,NA,2,2,MOD
795,23/9/2019,14:25:00,NA,2,2,MOD
799,24/9/2019,15:10:00,0.078,4,3,MOD
801,25/9/2019,14:15:00,NA,2,2,MOD
805,26/9/2019,14:55:00,NA,4,4,MOD
811,28/9/2019,14:45:00,NA,3,3,MOD
814,29/9/2019,15:25:00,NA,2,2,MOD
816,30/9/2019,14:30:00,0.115,4,3,MOD
819,1/10/2019,15:15:00,NA,1,1,MOD
825,3/10/2019,15:00:00,NA,1,1,MOD
831,5/10/2019,14:50:00,NA,4,4,MOD
835,6/10/2019,15:35:00,NA,3,3,MOD
837,7/10/2019,14:40:00,NA,3,3,MOD
841,9/10/2019,14:25:00,NA,1,1,MOD
845,10/10/2019,15:10:00,NA,2,2,MOD
847,11/10/2019,14:15:00,NA,3,3,MOD
851,12/10/2019,14:55:00,0.262,4,3,MOD
857,14/10/2019,14:45:00,NA,3,3,MOD
860,15/10/2019,15:25:00,NA,1,1,MOD
862,16/10/2019,14:30:00,NA,2,2,MOD
866,17/10/2019,15:15:00,NA,1,1,MOD
868,18/10/2019,14:20:00,NA,1,1,MOD
870,19/10/2019,15:00:00,NA,4,4,MOD
876,21/10/2019,14:50:00,NA,4,4,MOD
880,22/10/2019,15:35:00,NA,2,2,MOD
882,23/10/2019,14:40:00,NA,4,4,MOD
885,24/10/2019,15:20:00,-0.05,3,2,MOD
886,25/10/2019,14:25:00,NA,2,2,MOD
890,26/10/2019,15:10:00,0.387,2,1,MOD
892,27/10/2019,14:15:00,NA,2,2,MOD
896,28/10/2019,14:55:00,NA,3,3,MOD
902,30/10/2019,14:45:00,NA,4,4,MOD
907,1/11/2019,14:30:00,NA,1,1,MOD
911,2/11/2019,15:15:00,0.1115,2,0,MOD
913,3/11/2019,14:20:00,NA,2,2,MOD
917,4/11/2019,15:00:00,NA,3,3,MOD
923,6/11/2019,14:50:00,NA,3,3,MOD
927,7/11/2019,15:35:00,NA,2,2,MOD
929,8/11/2019,14:40:00,NA,4,4,MOD
933,10/11/2019,14:25:00,NA,3,3,MOD
937,11/11/2019,15:10:00,NA,2,2,MOD
939,12/11/2019,14:15:00,NA,2,2,MOD
943,13/11/2019,14:55:00,NA,4,4,MOD
949,15/11/2019,14:45:00,NA,4,4,MOD
952,16/11/2019,15:25:00,NA,2,2,MOD
954,17/11/2019,14:30:00,NA,3,3,MOD
958,18/11/2019,15:15:00,NA,2,2,MOD
962,20/11/2019,15:00:00,NA,4,4,MOD
968,22/11/2019,14:50:00,NA,4,4,MOD
972,23/11/2019,15:35:00,NA,1,1,MOD
974,24/11/2019,14:40:00,NA,2,2,MOD
977,25/11/2019,15:20:00,NA,2,2,MOD
978,26/11/2019,14:25:00,NA,2,2,MOD
982,27/11/2019,15:10:00,NA,4,4,MOD
984,28/11/2019,14:15:00,NA,2,2,MOD
988,29/11/2019,14:55:00,NA,4,4,MOD
994,1/12/2019,14:45:00,NA,4,4,MOD
997,2/12/2019,15:25:00,NA,2,2,MOD
999,3/12/2019,14:30:00,NA,1,1,MOD
1003,4/12/2019,15:15:00,NA,1,1,MOD
1009,6/12/2019,15:00:00,NA,4,4,MOD
1015,8/12/2019,14:50:00,NA,4,4,MOD
1019,9/12/2019,15:35:00,NA,1,1,MOD
1021,10/12/2019,14:40:00,NA,4,4,MOD
1024,12/12/2019,14:25:00,NA,2,2,MOD
1028,13/12/2019,15:10:00,NA,4,4,MOD
1030,14/12/2019,14:15:00,NA,1,1,MOD
1034,15/12/2019,14:55:00,NA,4,4,MOD
1040,17/12/2019,14:45:00,NA,4,4,MOD
1043,18/12/2019,15:25:00,NA,2,2,MOD
1045,19/12/2019,14:30:00,NA,1,1,MOD
1049,20/12/2019,15:15:00,NA,1,1,MOD
1055,22/12/2019,15:00:00,NA,5,5,MOD
1061,24/12/2019,14:50:00,NA,4,4,MOD
1067,26/12/2019,14:40:00,NA,5,5,MOD
1070,27/12/2019,15:20:00,NA,1,1,MOD
1071,28/12/2019,14:25:00,NA,3,3,MOD
1075,29/12/2019,15:10:00,NA,5,5,MOD
1077,30/12/2019,14:15:00,NA,1,1,MOD
1081,31/12/2019,14:55:00,NA,4,4,MOD
5,2/1/2020,14:45:00,NA,4,4,MOD
8,3/1/2020,15:25:00,NA,2,2,MOD
10,4/1/2020,14:30:00,NA,2,2,MOD
14,5/1/2020,15:15:00,NA,3,3,MOD
16,6/1/2020,14:20:00,NA,3,3,MOD
20,7/1/2020,15:00:00,NA,3,3,MOD
26,9/1/2020,14:50:00,0.255,4,3,MOD
32,11/1/2020,14:40:00,NA,4,4,MOD
35,12/1/2020,15:20:00,NA,2,2,MOD
36,13/1/2020,14:25:00,NA,1,1,MOD
40,14/1/2020,15:10:00,NA,2,2,MOD
42,15/1/2020,14:15:00,NA,1,1,MOD
46,16/1/2020,14:55:00,NA,4,4,MOD
52,18/1/2020,14:45:00,NA,4,4,MOD
57,20/1/2020,14:30:00,NA,3,3,MOD
61,21/1/2020,15:15:00,NA,3,3,MOD
63,22/1/2020,14:20:00,NA,3,3,MOD
67,23/1/2020,15:00:00,NA,4,4,MOD
69,24/1/2020,14:05:00,NA,3,3,MOD
73,25/1/2020,14:50:00,NA,4,4,MOD
78,27/1/2020,14:40:00,NA,3,3,MOD
81,28/1/2020,15:20:00,NA,1,1,MOD
83,29/1/2020,14:25:00,NA,3,3,MOD
88,30/1/2020,15:10:00,NA,2,2,MOD
90,31/1/2020,14:15:00,NA,2,2,MOD
94,1/2/2020,14:55:00,NA,4,4,MOD
99,3/2/2020,14:45:00,NA,4,4,MOD
104,5/2/2020,14:30:00,NA,4,4,MOD
108,6/2/2020,15:15:00,NA,2,2,MOD
115,8/2/2020,15:05:00,NA,2,2,MOD
121,10/2/2020,14:50:00,NA,4,4,MOD
124,11/2/2020,15:35:00,NA,2,2,MOD
126,12/2/2020,14:40:00,NA,3,3,MOD
129,13/2/2020,15:20:00,NA,1,1,MOD
131,14/2/2020,14:25:00,NA,1,1,MOD
135,15/2/2020,15:10:00,NA,2,2,MOD
137,16/2/2020,14:15:00,NA,2,2,MOD
141,17/2/2020,14:55:00,NA,4,4,MOD
147,19/2/2020,14:45:00,NA,4,4,MOD
150,21/2/2020,14:30:00,NA,1,1,MOD
154,22/2/2020,15:15:00,NA,1,1,MOD
155,23/2/2020,14:20:00,NA,1,1,MOD
160,24/2/2020,15:05:00,NA,3,3,MOD
166,26/2/2020,14:50:00,NA,3,3,MOD
169,28/2/2020,14:40:00,NA,4,4,MOD
174,1/3/2020,14:25:00,NA,1,1,MOD
179,2/3/2020,15:10:00,NA,2,2,MOD
181,3/3/2020,14:15:00,NA,1,1,MOD
185,4/3/2020,14:55:00,NA,4,4,MOD
191,6/3/2020,14:45:00,0.48,4,3,MOD
196,8/3/2020,14:30:00,NA,3,3,MOD
200,9/3/2020,15:15:00,NA,3,3,MOD
201,10/3/2020,14:20:00,NA,1,1,MOD
206,11/3/2020,15:05:00,NA,3,3,MOD
208,12/3/2020,14:10:00,NA,2,2,MOD
212,13/3/2020,14:50:00,NA,4,4,MOD
215,14/3/2020,15:35:00,NA,1,1,MOD
217,15/3/2020,14:40:00,NA,4,4,MOD
220,16/3/2020,15:20:00,NA,2,2,MOD
222,17/3/2020,14:25:00,NA,1,1,MOD
227,18/3/2020,15:10:00,NA,4,4,MOD
233,20/3/2020,14:55:00,NA,4,4,MOD
239,22/3/2020,14:45:00,NA,4,4,MOD
242,23/3/2020,15:25:00,NA,1,1,MOD
244,24/3/2020,14:30:00,NA,1,1,MOD
248,25/3/2020,15:15:00,NA,2,2,MOD
254,27/3/2020,15:05:00,NA,3,3,MOD
260,29/3/2020,14:50:00,NA,4,4,MOD
263,30/3/2020,15:35:00,NA,2,2,MOD
265,31/3/2020,14:40:00,NA,3,3,MOD
268,1/4/2020,15:20:00,NA,2,2,MOD
270,2/4/2020,14:25:00,NA,2,2,MOD
274,3/4/2020,15:10:00,NA,3,3,MOD
276,4/4/2020,14:15:00,NA,1,1,MOD
280,5/4/2020,14:55:00,0.141,5,3,MOD
286,7/4/2020,14:45:00,NA,4,4,MOD
289,8/4/2020,15:25:00,NA,1,1,MOD
291,9/4/2020,14:30:00,NA,1,1,MOD
295,10/4/2020,15:15:00,0.097,3,2,MOD
297,11/4/2020,14:20:00,NA,1,1,MOD
302,12/4/2020,15:05:00,NA,4,4,MOD
304,13/4/2020,14:10:00,NA,1,1,MOD
308,14/4/2020,14:50:00,NA,4,4,MOD
313,16/4/2020,14:40:00,NA,3,3,MOD
316,17/4/2020,15:20:00,NA,1,1,MOD
317,18/4/2020,14:25:00,NA,2,2,MOD
322,19/4/2020,15:10:00,0.195,2,1,MOD
328,21/4/2020,14:55:00,NA,4,4,MOD
333,23/4/2020,14:45:00,NA,4,4,MOD
336,24/4/2020,15:25:00,NA,1,1,MOD
338,25/4/2020,14:30:00,0.223,3,2,MOD
342,26/4/2020,15:15:00,NA,3,3,MOD
344,27/4/2020,14:20:00,NA,1,1,MOD
348,28/4/2020,15:00:00,0.123,5,4,MOD
354,30/4/2020,14:50:00,0.1845,4,2,MOD
358,1/5/2020,15:35:00,NA,2,2,MOD
360,2/5/2020,14:40:00,NA,4,4,MOD
363,3/5/2020,15:20:00,NA,1,1,MOD
365,4/5/2020,14:25:00,NA,3,3,MOD
370,5/5/2020,15:10:00,NA,2,2,MOD
372,6/5/2020,14:15:00,NA,2,2,MOD
376,7/5/2020,14:55:00,NA,3,3,MOD
382,9/5/2020,14:45:00,0.129,3,2,MOD
385,10/5/2020,15:25:00,NA,1,1,MOD
387,11/5/2020,14:30:00,0.103,3,2,MOD
391,12/5/2020,15:15:00,0.082,3,2,MOD
397,14/5/2020,15:00:00,0.144,3,1,MOD
403,16/5/2020,14:50:00,0.197,4,2,MOD
407,17/5/2020,15:35:00,NA,2,2,MOD
409,18/5/2020,14:40:00,0.108,2,1,MOD
414,20/5/2020,14:25:00,0.133,1,0,MOD
419,21/5/2020,15:10:00,NA,3,3,MOD
421,22/5/2020,14:15:00,NA,2,2,MOD
425,23/5/2020,14:55:00,0.232,4,3,MOD
431,25/5/2020,14:45:00,0.12,4,2,MOD
434,26/5/2020,15:25:00,0.039,2,1,MOD
436,27/5/2020,14:30:00,0.106,4,3,MOD
440,28/5/2020,15:15:00,0.092,1,0,MOD
446,30/5/2020,15:00:00,0.162,5,4,MOD
452,1/6/2020,14:50:00,0.208,4,3,MOD
458,3/6/2020,14:40:00,NA,4,4,MOD
461,4/6/2020,15:20:00,NA,2,2,MOD
463,5/6/2020,14:25:00,NA,3,3,MOD
468,6/6/2020,15:10:00,NA,1,1,MOD
470,7/6/2020,14:15:00,NA,1,1,MOD
474,8/6/2020,14:55:00,NA,4,4,MOD
480,10/6/2020,14:45:00,NA,3,3,MOD
483,11/6/2020,15:25:00,NA,2,2,MOD
485,12/6/2020,14:30:00,0.262,2,1,MOD
489,13/6/2020,15:15:00,0.083,3,2,MOD
491,14/6/2020,14:20:00,NA,2,2,MOD
495,15/6/2020,15:00:00,NA,2,2,MOD
501,17/6/2020,14:50:00,0.142,4,3,MOD
507,19/6/2020,14:40:00,NA,4,4,MOD
510,20/6/2020,15:20:00,NA,1,1,MOD
512,21/6/2020,14:25:00,NA,1,1,MOD
517,22/6/2020,15:10:00,NA,2,2,MOD
519,23/6/2020,14:15:00,NA,1,1,MOD
523,24/6/2020,14:55:00,0.221,4,3,MOD
529,26/6/2020,14:45:00,0.196,2,1,MOD
532,27/6/2020,15:25:00,NA,2,2,MOD
534,28/6/2020,14:30:00,NA,2,2,MOD
538,29/6/2020,15:15:00,NA,4,4,MOD
540,30/6/2020,14:20:00,NA,3,3,MOD
544,1/7/2020,15:00:00,0.096,3,2,MOD
550,3/7/2020,14:50:00,0.079,4,3,MOD
556,5/7/2020,14:40:00,NA,2,2,MOD
559,6/7/2020,15:20:00,NA,2,2,MOD
561,7/7/2020,14:25:00,NA,2,2,MOD
566,8/7/2020,15:10:00,NA,1,1,MOD
572,10/7/2020,14:55:00,NA,3,3,MOD
578,12/7/2020,14:45:00,NA,4,4,MOD
581,13/7/2020,15:25:00,NA,2,2,MOD
583,14/7/2020,14:30:00,NA,2,2,MOD
587,15/7/2020,15:15:00,NA,3,3,MOD
589,16/7/2020,14:20:00,NA,3,3,MOD
593,17/7/2020,15:00:00,NA,3,3,MOD
599,19/7/2020,14:50:00,0.125,5,4,MOD
605,21/7/2020,14:40:00,NA,1,1,MOD
608,22/7/2020,15:20:00,NA,2,2,MOD
610,23/7/2020,14:25:00,NA,3,3,MOD
615,24/7/2020,15:10:00,NA,3,3,MOD
621,26/7/2020,14:55:00,NA,4,4,MOD
627,28/7/2020,14:45:00,NA,4,4,MOD
630,29/7/2020,15:25:00,NA,2,2,MOD
632,30/7/2020,14:30:00,NA,1,1,MOD
636,31/7/2020,15:15:00,NA,1,1,MOD
638,1/8/2020,14:20:00,NA,1,1,MOD
642,2/8/2020,15:00:00,NA,3,3,MOD
648,4/8/2020,14:50:00,0.147,4,3,MOD
654,6/8/2020,14:40:00,NA,2,2,MOD
657,7/8/2020,15:20:00,NA,2,2,MOD
659,8/8/2020,14:25:00,NA,2,2,MOD
664,9/8/2020,15:10:00,NA,2,2,MOD
670,11/8/2020,14:55:00,NA,4,4,MOD
676,13/8/2020,14:45:00,NA,4,4,MOD
679,14/8/2020,15:25:00,NA,2,2,MOD
681,15/8/2020,14:30:00,NA,3,3,MOD
685,16/8/2020,15:15:00,NA,3,3,MOD
687,17/8/2020,14:20:00,NA,2,2,MOD
691,18/8/2020,15:00:00,NA,4,4,MOD
697,20/8/2020,14:50:00,NA,4,4,MOD
703,22/8/2020,14:40:00,NA,3,3,MOD
706,23/8/2020,15:20:00,NA,1,1,MOD
708,24/8/2020,14:25:00,NA,1,1,MOD
713,25/8/2020,15:10:00,NA,3,3,MOD
719,27/8/2020,14:55:00,0.092,4,3,MOD
725,29/8/2020,14:45:00,0.329,4,3,MOD
728,30/8/2020,15:25:00,NA,3,3,MOD
730,31/8/2020,14:30:00,NA,2,2,MOD
734,1/9/2020,15:15:00,NA,3,3,MOD
736,2/9/2020,14:20:00,NA,1,1,MOD
740,3/9/2020,15:00:00,0.216,3,2,MOD
746,5/9/2020,14:50:00,0.19,4,3,MOD
752,7/9/2020,14:40:00,NA,3,3,MOD
755,8/9/2020,15:20:00,NA,2,2,MOD
757,9/9/2020,14:25:00,NA,1,1,MOD
762,10/9/2020,15:10:00,NA,2,2,MOD
768,12/9/2020,14:55:00,0.393,3,2,MOD
774,14/9/2020,14:45:00,NA,4,4,MOD
777,15/9/2020,15:25:00,NA,1,1,MOD
779,16/9/2020,14:30:00,NA,3,3,MOD
783,17/9/2020,15:15:00,NA,2,2,MOD
785,18/9/2020,14:20:00,NA,2,2,MOD
789,19/9/2020,15:00:00,NA,3,3,MOD
791,20/9/2020,14:05:00,NA,1,1,MOD
795,21/9/2020,14:50:00,NA,5,5,MOD
801,23/9/2020,14:40:00,NA,2,2,MOD
804,24/9/2020,15:20:00,NA,2,2,MOD
806,25/9/2020,14:25:00,NA,3,3,MOD
811,26/9/2020,15:10:00,NA,3,3,MOD
817,28/9/2020,14:55:00,NA,4,4,MOD
823,30/9/2020,14:45:00,NA,3,3,MOD
826,1/10/2020,15:25:00,NA,2,2,MOD
828,2/10/2020,14:30:00,NA,2,2,MOD
832,3/10/2020,15:15:00,NA,3,3,MOD
834,4/10/2020,14:20:00,NA,3,3,MOD
843,7/10/2020,14:50:00,NA,4,4,MOD
849,9/10/2020,14:40:00,NA,3,3,MOD
852,10/10/2020,15:20:00,NA,3,3,MOD
854,11/10/2020,14:25:00,NA,2,2,MOD
859,12/10/2020,15:10:00,NA,2,2,MOD
865,14/10/2020,14:55:00,NA,4,4,MOD
871,16/10/2020,14:45:00,NA,4,4,MOD
874,17/10/2020,15:25:00,NA,2,2,MOD
876,18/10/2020,14:30:00,NA,2,2,MOD
880,19/10/2020,15:15:00,0.145,3,2,MOD
882,20/10/2020,14:20:00,NA,1,1,MOD
886,21/10/2020,15:00:00,NA,1,1,MOD
892,23/10/2020,14:50:00,NA,4,4,MOD
898,25/10/2020,14:40:00,NA,3,3,MOD
