,dia,hora,AOD,n,null,tipo
3,1/1/2015,14:20:00,NA,4,4,MOD
5,2/1/2015,13:25:00,0.357,1,0,MOD
12,3/1/2015,14:05:00,NA,4,4,MOD
13,3/1/2015,14:05:00,NA,4,4,MOD
16,4/1/2015,13:10:00,NA,2,2,MOD
21,5/1/2015,13:55:00,NA,5,5,MOD
24,6/1/2015,14:35:00,NA,1,1,MOD
27,7/1/2015,13:40:00,NA,2,2,MOD
32,8/1/2015,14:25:00,NA,2,2,MOD
35,9/1/2015,13:30:00,NA,1,1,MOD
40,10/1/2015,14:10:00,NA,4,4,MOD
48,12/1/2015,14:00:00,NA,4,4,MOD
52,13/1/2015,14:45:00,NA,3,3,MOD
55,14/1/2015,13:50:00,NA,2,2,MOD
58,15/1/2015,14:30:00,NA,1,1,MOD
61,16/1/2015,13:35:00,NA,2,2,MOD
66,17/1/2015,14:20:00,NA,3,3,MOD
68,18/1/2015,13:25:00,NA,1,1,MOD
73,19/1/2015,14:05:00,NA,4,4,MOD
81,21/1/2015,13:55:00,NA,4,4,MOD
87,23/1/2015,13:40:00,NA,1,1,MOD
92,24/1/2015,14:25:00,NA,2,2,MOD
95,25/1/2015,13:30:00,NA,1,1,MOD
100,26/1/2015,14:10:00,NA,2,2,MOD
108,28/1/2015,14:00:00,NA,5,5,MOD
112,29/1/2015,14:45:00,0.116,2,1,MOD
115,30/1/2015,13:50:00,NA,3,3,MOD
118,31/1/2015,14:30:00,NA,3,3,MOD
121,1/2/2015,13:35:00,NA,2,2,MOD
126,2/2/2015,14:20:00,NA,4,4,MOD
128,3/2/2015,13:25:00,NA,1,1,MOD
133,4/2/2015,14:05:00,NA,4,4,MOD
141,6/2/2015,13:55:00,0.556,3,2,MOD
147,8/2/2015,13:40:00,NA,2,2,MOD
152,9/2/2015,14:25:00,NA,1,1,MOD
155,10/2/2015,13:30:00,NA,1,1,MOD
160,11/2/2015,14:10:00,NA,3,3,MOD
168,13/2/2015,14:00:00,NA,4,4,MOD
172,14/2/2015,14:45:00,0.1905,2,0,MOD
175,15/2/2015,13:50:00,NA,2,2,MOD
178,16/2/2015,14:30:00,NA,3,3,MOD
181,17/2/2015,13:35:00,NA,3,3,MOD
187,18/2/2015,14:20:00,NA,3,3,MOD
189,19/2/2015,13:25:00,NA,2,2,MOD
192,20/2/2015,14:05:00,0.377,3,1,MOD
200,22/2/2015,13:55:00,0.5395,4,2,MOD
206,24/2/2015,13:40:00,NA,3,3,MOD
212,26/2/2015,13:30:00,NA,3,3,MOD
217,27/2/2015,14:10:00,NA,3,3,MOD
219,28/2/2015,13:15:00,0.27,1,0,MOD
225,1/3/2015,14:00:00,NA,4,4,MOD
230,2/3/2015,14:45:00,0.208,1,0,MOD
232,3/3/2015,13:45:00,NA,4,4,MOD
237,5/3/2015,13:35:00,NA,3,3,MOD
242,6/3/2015,14:20:00,NA,4,4,MOD
244,7/3/2015,13:25:00,0.236,2,1,MOD
249,8/3/2015,14:05:00,NA,4,4,MOD
252,9/3/2015,13:10:00,NA,2,2,MOD
257,10/3/2015,13:55:00,NA,4,4,MOD
260,11/3/2015,14:35:00,0.077,2,1,MOD
263,12/3/2015,13:40:00,NA,3,3,MOD
268,13/3/2015,14:25:00,NA,1,1,MOD
270,14/3/2015,13:30:00,NA,1,1,MOD
275,15/3/2015,14:10:00,0.27,4,2,MOD
283,17/3/2015,14:00:00,0.403,4,3,MOD
287,18/3/2015,14:45:00,0.081,2,1,MOD
290,19/3/2015,13:50:00,NA,2,2,MOD
293,20/3/2015,14:30:00,NA,1,1,MOD
296,21/3/2015,13:35:00,NA,2,2,MOD
301,22/3/2015,14:20:00,0.16,1,0,MOD
303,23/3/2015,13:25:00,NA,3,3,MOD
308,24/3/2015,14:05:00,NA,4,4,MOD
315,26/3/2015,13:55:00,0.115,4,3,MOD
318,27/3/2015,14:35:00,NA,2,2,MOD
321,28/3/2015,13:40:00,NA,2,2,MOD
326,29/3/2015,14:25:00,0.144,3,2,MOD
328,30/3/2015,13:30:00,NA,1,1,MOD
333,31/3/2015,14:10:00,NA,2,2,MOD
341,2/4/2015,14:00:00,0.242,4,2,MOD
345,3/4/2015,14:45:00,0.201,2,0,MOD
348,4/4/2015,13:50:00,NA,1,1,MOD
351,5/4/2015,14:30:00,NA,1,1,MOD
354,6/4/2015,13:35:00,0.323,1,0,MOD
359,7/4/2015,14:20:00,0.312,5,3,MOD
361,8/4/2015,13:25:00,NA,1,1,MOD
367,10/4/2015,13:10:00,NA,2,2,MOD
372,11/4/2015,13:55:00,NA,3,3,MOD
375,12/4/2015,14:35:00,0.146,2,1,MOD
378,13/4/2015,13:40:00,NA,2,2,MOD
383,14/4/2015,14:25:00,NA,2,2,MOD
386,15/4/2015,13:30:00,NA,3,3,MOD
391,16/4/2015,14:10:00,NA,3,3,MOD
393,17/4/2015,13:15:00,NA,1,1,MOD
399,18/4/2015,14:00:00,0.134,4,3,MOD
406,20/4/2015,13:50:00,NA,3,3,MOD
409,21/4/2015,14:30:00,0.113,3,2,MOD
414,23/4/2015,14:20:00,0.128,2,1,MOD
416,24/4/2015,13:25:00,NA,2,2,MOD
421,25/4/2015,14:05:00,0.34667,4,1,MOD
424,26/4/2015,13:10:00,NA,2,2,MOD
426,26/4/2015,14:50:00,0.226,2,1,MOD
429,27/4/2015,13:55:00,NA,4,4,MOD
432,28/4/2015,14:35:00,NA,1,1,MOD
435,29/4/2015,13:40:00,NA,2,2,MOD
440,30/4/2015,14:25:00,NA,2,2,MOD
442,1/5/2015,13:30:00,NA,1,1,MOD
447,2/5/2015,14:10:00,NA,4,4,MOD
455,4/5/2015,14:00:00,0.305,4,3,MOD
459,5/5/2015,14:45:00,0.122,1,0,MOD
462,6/5/2015,13:50:00,NA,2,2,MOD
465,7/5/2015,14:30:00,NA,2,2,MOD
468,8/5/2015,13:35:00,0.18,3,2,MOD
473,9/5/2015,14:20:00,NA,2,2,MOD
475,10/5/2015,13:25:00,NA,3,3,MOD
480,11/5/2015,14:05:00,NA,4,4,MOD
484,12/5/2015,14:50:00,NA,2,2,MOD
487,13/5/2015,13:55:00,NA,3,3,MOD
490,14/5/2015,14:35:00,NA,2,2,MOD
493,15/5/2015,13:40:00,NA,4,4,MOD
498,16/5/2015,14:25:00,NA,1,1,MOD
500,17/5/2015,13:30:00,NA,2,2,MOD
506,18/5/2015,14:15:00,NA,3,3,MOD
508,19/5/2015,13:20:00,NA,1,1,MOD
513,20/5/2015,14:00:00,NA,4,4,MOD
521,22/5/2015,13:50:00,NA,3,3,MOD
525,23/5/2015,14:30:00,NA,2,2,MOD
528,24/5/2015,13:35:00,NA,3,3,MOD
533,25/5/2015,14:20:00,NA,4,4,MOD
535,26/5/2015,13:25:00,NA,2,2,MOD
540,27/5/2015,14:05:00,NA,4,4,MOD
544,28/5/2015,14:50:00,NA,2,2,MOD
547,29/5/2015,13:55:00,NA,3,3,MOD
550,30/5/2015,14:35:00,NA,2,2,MOD
553,31/5/2015,13:40:00,0.24,2,1,MOD
558,1/6/2015,14:25:00,NA,3,3,MOD
561,2/6/2015,13:30:00,NA,2,2,MOD
567,3/6/2015,14:15:00,NA,3,3,MOD
569,4/6/2015,13:20:00,NA,2,2,MOD
581,7/6/2015,13:50:00,NA,4,4,MOD
585,8/6/2015,14:30:00,NA,1,1,MOD
588,9/6/2015,13:35:00,NA,1,1,MOD
594,10/6/2015,14:20:00,NA,2,2,MOD
601,12/6/2015,14:05:00,NA,3,3,MOD
603,13/6/2015,13:10:00,NA,2,2,MOD
605,13/6/2015,14:50:00,NA,2,2,MOD
608,14/6/2015,13:55:00,NA,4,4,MOD
611,15/6/2015,14:35:00,0.094,1,0,MOD
614,16/6/2015,13:40:00,NA,4,4,MOD
619,17/6/2015,14:25:00,NA,2,2,MOD
622,18/6/2015,13:30:00,NA,1,1,MOD
627,19/6/2015,14:15:00,NA,2,2,MOD
634,21/6/2015,14:00:00,NA,4,4,MOD
639,22/6/2015,14:45:00,NA,1,1,MOD
642,23/6/2015,13:50:00,NA,5,5,MOD
646,24/6/2015,14:30:00,NA,2,2,MOD
649,25/6/2015,13:35:00,NA,3,3,MOD
654,26/6/2015,14:20:00,NA,2,2,MOD
656,27/6/2015,13:25:00,NA,2,2,MOD
661,28/6/2015,14:05:00,NA,4,4,MOD
663,29/6/2015,13:10:00,NA,2,2,MOD
669,30/6/2015,13:55:00,NA,4,4,MOD
4,1/7/2015,14:40:00,NA,1,1,MOD
6,2/7/2015,13:40:00,NA,3,3,MOD
11,3/7/2015,14:25:00,NA,3,3,MOD
14,4/7/2015,13:30:00,NA,1,1,MOD
19,5/7/2015,14:15:00,NA,2,2,MOD
21,6/7/2015,13:20:00,NA,1,1,MOD
26,7/7/2015,14:00:00,NA,4,4,MOD
31,8/7/2015,14:45:00,NA,2,2,MOD
34,9/7/2015,13:50:00,NA,4,4,MOD
38,10/7/2015,14:30:00,NA,3,3,MOD
41,11/7/2015,13:35:00,NA,3,3,MOD
46,12/7/2015,14:20:00,NA,4,4,MOD
48,13/7/2015,13:25:00,NA,1,1,MOD
53,14/7/2015,14:05:00,NA,4,4,MOD
61,16/7/2015,13:55:00,NA,4,4,MOD
66,17/7/2015,14:40:00,NA,3,3,MOD
68,18/7/2015,13:40:00,NA,2,2,MOD
73,19/7/2015,14:25:00,NA,1,1,MOD
76,20/7/2015,13:30:00,NA,1,1,MOD
81,21/7/2015,14:15:00,NA,3,3,MOD
83,22/7/2015,13:20:00,NA,1,1,MOD
88,23/7/2015,14:00:00,NA,4,4,MOD
92,24/7/2015,14:45:00,NA,1,1,MOD
95,25/7/2015,13:50:00,NA,4,4,MOD
99,26/7/2015,14:30:00,NA,3,3,MOD
102,27/7/2015,13:35:00,NA,4,4,MOD
107,28/7/2015,14:20:00,NA,5,5,MOD
109,29/7/2015,13:25:00,NA,1,1,MOD
114,30/7/2015,14:05:00,NA,3,3,MOD
122,1/8/2015,13:55:00,NA,4,4,MOD
127,2/8/2015,14:40:00,NA,3,3,MOD
129,3/8/2015,13:40:00,NA,3,3,MOD
134,4/8/2015,14:25:00,NA,2,2,MOD
137,5/8/2015,13:30:00,NA,2,2,MOD
141,6/8/2015,14:15:00,NA,3,3,MOD
148,8/8/2015,14:00:00,NA,4,4,MOD
153,9/8/2015,14:45:00,NA,2,2,MOD
156,10/8/2015,13:50:00,NA,3,3,MOD
160,11/8/2015,14:30:00,NA,1,1,MOD
163,12/8/2015,13:35:00,NA,3,3,MOD
168,13/8/2015,14:20:00,NA,3,3,MOD
170,14/8/2015,13:25:00,NA,2,2,MOD
175,15/8/2015,14:05:00,NA,3,3,MOD
177,16/8/2015,13:10:00,NA,2,2,MOD
183,17/8/2015,13:55:00,NA,4,4,MOD
189,19/8/2015,13:40:00,NA,1,1,MOD
194,20/8/2015,14:25:00,NA,3,3,MOD
197,21/8/2015,13:30:00,NA,3,3,MOD
202,22/8/2015,14:15:00,NA,3,3,MOD
204,23/8/2015,13:20:00,NA,3,3,MOD
209,24/8/2015,14:00:00,NA,4,4,MOD
214,25/8/2015,14:45:00,NA,1,1,MOD
217,26/8/2015,13:50:00,NA,4,4,MOD
221,27/8/2015,14:30:00,NA,1,1,MOD
224,28/8/2015,13:35:00,NA,2,2,MOD
230,29/8/2015,14:20:00,NA,2,2,MOD
232,30/8/2015,13:25:00,NA,1,1,MOD
237,31/8/2015,14:05:00,NA,4,4,MOD
241,1/9/2015,14:50:00,NA,2,2,MOD
244,2/9/2015,13:55:00,NA,4,4,MOD
247,3/9/2015,14:35:00,NA,2,2,MOD
250,4/9/2015,13:40:00,NA,3,3,MOD
255,5/9/2015,14:25:00,NA,2,2,MOD
258,6/9/2015,13:30:00,NA,3,3,MOD
264,7/9/2015,14:15:00,NA,4,4,MOD
266,8/9/2015,13:20:00,NA,1,1,MOD
271,9/9/2015,14:00:00,NA,4,4,MOD
276,10/9/2015,14:45:00,NA,2,2,MOD
279,11/9/2015,13:50:00,NA,3,3,MOD
283,12/9/2015,14:30:00,NA,2,2,MOD
286,13/9/2015,13:35:00,NA,2,2,MOD
291,14/9/2015,14:20:00,NA,4,4,MOD
293,15/9/2015,13:25:00,NA,1,1,MOD
298,16/9/2015,14:05:00,NA,4,4,MOD
300,17/9/2015,13:10:00,NA,2,2,MOD
305,18/9/2015,13:55:00,0.303,4,3,MOD
308,19/9/2015,14:35:00,NA,3,3,MOD
315,21/9/2015,14:25:00,NA,2,2,MOD
317,22/9/2015,13:30:00,NA,1,1,MOD
322,23/9/2015,14:10:00,NA,3,3,MOD
324,24/9/2015,13:15:00,NA,3,3,MOD
330,25/9/2015,14:00:00,NA,3,3,MOD
337,27/9/2015,13:50:00,0.314,4,3,MOD
340,28/9/2015,14:30:00,NA,2,2,MOD
343,29/9/2015,13:35:00,NA,1,1,MOD
348,30/9/2015,14:20:00,NA,3,3,MOD
350,1/10/2015,13:25:00,NA,2,2,MOD
353,2/10/2015,14:05:00,NA,4,4,MOD
358,3/10/2015,14:50:00,NA,2,2,MOD
361,4/10/2015,13:55:00,NA,4,4,MOD
367,6/10/2015,13:40:00,NA,1,1,MOD
372,7/10/2015,14:25:00,0.254,1,0,MOD
375,8/10/2015,13:30:00,NA,2,2,MOD
380,9/10/2015,14:10:00,NA,3,3,MOD
382,10/10/2015,13:15:00,NA,2,2,MOD
387,11/10/2015,14:00:00,NA,4,4,MOD
394,13/10/2015,13:50:00,NA,4,4,MOD
397,14/10/2015,14:30:00,NA,2,2,MOD
400,15/10/2015,13:35:00,NA,2,2,MOD
405,16/10/2015,14:20:00,NA,3,3,MOD
407,17/10/2015,13:25:00,0.207,1,0,MOD
412,18/10/2015,14:05:00,NA,4,4,MOD
414,19/10/2015,13:10:00,NA,3,3,MOD
419,20/10/2015,13:55:00,NA,4,4,MOD
422,21/10/2015,14:35:00,NA,2,2,MOD
425,22/10/2015,13:40:00,0.613,3,2,MOD
430,23/10/2015,14:25:00,NA,2,2,MOD
432,24/10/2015,13:30:00,NA,1,1,MOD
437,25/10/2015,14:10:00,NA,4,4,MOD
439,26/10/2015,13:15:00,NA,1,1,MOD
445,27/10/2015,14:00:00,0.557,4,2,MOD
451,29/10/2015,13:50:00,NA,2,2,MOD
455,30/10/2015,14:30:00,NA,2,2,MOD
458,31/10/2015,13:35:00,NA,2,2,MOD
463,1/11/2015,14:20:00,NA,2,2,MOD
465,2/11/2015,13:25:00,NA,2,2,MOD
470,3/11/2015,14:05:00,NA,4,4,MOD
478,5/11/2015,13:55:00,NA,4,4,MOD
481,6/11/2015,14:35:00,NA,1,1,MOD
484,7/11/2015,13:40:00,NA,2,2,MOD
489,8/11/2015,14:25:00,0.289,3,2,MOD
491,9/11/2015,13:30:00,NA,1,1,MOD
496,10/11/2015,14:10:00,NA,3,3,MOD
504,12/11/2015,14:00:00,NA,3,3,MOD
509,13/11/2015,14:45:00,NA,1,1,MOD
512,14/11/2015,13:50:00,NA,3,3,MOD
519,16/11/2015,13:35:00,NA,2,2,MOD
524,17/11/2015,14:20:00,NA,2,2,MOD
526,18/11/2015,13:25:00,NA,2,2,MOD
531,19/11/2015,14:05:00,NA,4,4,MOD
539,21/11/2015,13:55:00,NA,4,4,MOD
545,23/11/2015,13:40:00,NA,2,2,MOD
550,24/11/2015,14:25:00,NA,1,1,MOD
552,25/11/2015,13:30:00,NA,3,3,MOD
557,26/11/2015,14:10:00,NA,4,4,MOD
565,28/11/2015,14:00:00,NA,4,4,MOD
570,29/11/2015,14:45:00,0.14,3,2,MOD
573,30/11/2015,13:50:00,NA,5,5,MOD
577,1/12/2015,14:30:00,NA,3,3,MOD
580,2/12/2015,13:35:00,NA,4,4,MOD
585,3/12/2015,14:20:00,NA,2,2,MOD
592,5/12/2015,14:05:00,NA,4,4,MOD
594,6/12/2015,13:10:00,0.2545,2,0,MOD
599,7/12/2015,13:55:00,1.352,4,3,MOD
602,8/12/2015,14:35:00,0.139,3,1,MOD
605,9/12/2015,13:40:00,NA,2,2,MOD
610,10/12/2015,14:25:00,NA,3,3,MOD
613,11/12/2015,13:30:00,NA,2,2,MOD
618,12/12/2015,14:10:00,NA,4,4,MOD
620,13/12/2015,13:15:00,NA,2,2,MOD
626,14/12/2015,14:00:00,NA,4,4,MOD
633,16/12/2015,13:50:00,NA,3,3,MOD
636,17/12/2015,14:30:00,NA,2,2,MOD
639,18/12/2015,13:35:00,NA,2,2,MOD
645,19/12/2015,14:20:00,NA,1,1,MOD
647,20/12/2015,13:25:00,NA,3,3,MOD
652,21/12/2015,14:05:00,NA,4,4,MOD
655,22/12/2015,13:10:00,NA,2,2,MOD
657,22/12/2015,14:50:00,NA,2,2,MOD
660,23/12/2015,13:55:00,NA,3,3,MOD
663,24/12/2015,14:35:00,NA,2,2,MOD
666,25/12/2015,13:40:00,NA,3,3,MOD
671,26/12/2015,14:25:00,NA,3,3,MOD
673,27/12/2015,13:30:00,NA,3,3,MOD
678,28/12/2015,14:10:00,NA,5,5,MOD
680,29/12/2015,13:15:00,NA,2,2,MOD
686,30/12/2015,14:00:00,NA,4,4,MOD
690,31/12/2015,14:45:00,NA,2,2,MOD
3,1/1/2016,13:50:00,NA,3,3,MOD
6,2/1/2016,14:30:00,NA,3,3,MOD
9,3/1/2016,13:35:00,NA,3,3,MOD
14,4/1/2016,14:20:00,NA,2,2,MOD
21,6/1/2016,14:05:00,NA,4,4,MOD
23,7/1/2016,13:10:00,0.234,2,1,MOD
28,8/1/2016,13:55:00,NA,4,4,MOD
34,10/1/2016,13:40:00,NA,4,4,MOD
39,11/1/2016,14:25:00,NA,2,2,MOD
41,12/1/2016,13:30:00,NA,1,1,MOD
46,13/1/2016,14:10:00,NA,5,5,MOD
54,15/1/2016,14:00:00,NA,4,4,MOD
59,16/1/2016,14:45:00,0.151,2,0,MOD
62,17/1/2016,13:50:00,1.272,4,3,MOD
65,18/1/2016,14:30:00,0.121,3,2,MOD
68,19/1/2016,13:35:00,NA,2,2,MOD
73,20/1/2016,14:20:00,NA,4,4,MOD
75,21/1/2016,13:25:00,NA,1,1,MOD
80,22/1/2016,14:05:00,NA,3,3,MOD
82,23/1/2016,13:10:00,NA,1,1,MOD
87,24/1/2016,13:55:00,NA,4,4,MOD
93,26/1/2016,13:40:00,0.73,4,3,MOD
98,27/1/2016,14:25:00,NA,2,2,MOD
100,28/1/2016,13:30:00,NA,3,3,MOD
105,29/1/2016,14:10:00,NA,4,4,MOD
113,31/1/2016,14:00:00,NA,4,4,MOD
117,1/2/2016,14:45:00,0.126,2,1,MOD
120,2/2/2016,13:50:00,NA,4,4,MOD
123,3/2/2016,14:30:00,NA,2,2,MOD
126,4/2/2016,13:35:00,NA,1,1,MOD
131,5/2/2016,14:20:00,NA,4,4,MOD
133,6/2/2016,13:25:00,NA,2,2,MOD
138,7/2/2016,14:05:00,NA,4,4,MOD
140,8/2/2016,13:10:00,NA,1,1,MOD
145,9/2/2016,13:55:00,NA,3,3,MOD
151,11/2/2016,13:40:00,NA,4,4,MOD
156,12/2/2016,14:25:00,NA,3,3,MOD
158,13/2/2016,13:30:00,NA,2,2,MOD
163,14/2/2016,14:10:00,NA,3,3,MOD
165,15/2/2016,13:15:00,NA,2,2,MOD
171,16/2/2016,14:00:00,NA,4,4,MOD
175,17/2/2016,14:45:00,NA,2,2,MOD
178,18/2/2016,13:50:00,NA,3,3,MOD
181,28/2/2016,14:25:00,NA,2,2,MOD
183,29/2/2016,13:30:00,NA,2,2,MOD
188,1/3/2016,14:10:00,NA,4,4,MOD
190,2/3/2016,13:15:00,NA,1,1,MOD
201,5/3/2016,13:45:00,NA,4,4,MOD
205,6/3/2016,14:30:00,NA,2,2,MOD
208,7/3/2016,13:35:00,NA,3,3,MOD
213,8/3/2016,14:20:00,NA,3,3,MOD
215,9/3/2016,13:25:00,NA,1,1,MOD
220,10/3/2016,14:05:00,NA,4,4,MOD
227,12/3/2016,13:55:00,NA,4,4,MOD
233,14/3/2016,13:40:00,NA,3,3,MOD
238,15/3/2016,14:25:00,NA,2,2,MOD
240,16/3/2016,13:30:00,NA,3,3,MOD
245,17/3/2016,14:10:00,0.5045,4,2,MOD
247,18/3/2016,13:15:00,NA,2,2,MOD
253,19/3/2016,14:00:00,0.369,4,3,MOD
260,21/3/2016,13:45:00,NA,4,4,MOD
264,22/3/2016,14:30:00,NA,1,1,MOD
267,23/3/2016,13:35:00,NA,4,4,MOD
272,24/3/2016,14:20:00,NA,1,1,MOD
274,25/3/2016,13:25:00,NA,1,1,MOD
279,26/3/2016,14:05:00,NA,4,4,MOD
282,27/3/2016,13:10:00,NA,1,1,MOD
284,27/3/2016,14:50:00,NA,2,2,MOD
286,28/3/2016,13:55:00,0.36,4,3,MOD
289,29/3/2016,14:35:00,NA,1,1,MOD
292,30/3/2016,13:40:00,NA,2,2,MOD
297,31/3/2016,14:25:00,0.16,1,0,MOD
299,1/4/2016,13:30:00,NA,2,2,MOD
304,2/4/2016,14:10:00,NA,4,4,MOD
306,3/4/2016,13:15:00,NA,1,1,MOD
312,4/4/2016,14:00:00,NA,4,4,MOD
317,5/4/2016,14:45:00,NA,1,1,MOD
319,6/4/2016,13:45:00,NA,5,5,MOD
323,7/4/2016,14:30:00,NA,1,1,MOD
326,8/4/2016,13:35:00,NA,3,3,MOD
331,9/4/2016,14:20:00,NA,3,3,MOD
333,10/4/2016,13:25:00,NA,1,1,MOD
338,11/4/2016,14:05:00,NA,4,4,MOD
343,12/4/2016,14:50:00,NA,2,2,MOD
346,13/4/2016,13:55:00,NA,4,4,MOD
350,15/4/2016,13:40:00,NA,3,3,MOD
355,16/4/2016,14:25:00,NA,3,3,MOD
357,17/4/2016,13:30:00,NA,2,2,MOD
363,19/4/2016,13:15:00,NA,2,2,MOD
369,20/4/2016,14:00:00,0.464,4,2,MOD
376,22/4/2016,13:50:00,0.358,4,3,MOD
379,23/4/2016,14:30:00,NA,1,1,MOD
382,24/4/2016,13:35:00,NA,1,1,MOD
388,25/4/2016,14:20:00,NA,2,2,MOD
390,26/4/2016,13:25:00,NA,2,2,MOD
395,27/4/2016,14:05:00,NA,3,3,MOD
397,28/4/2016,13:10:00,NA,1,1,MOD
402,29/4/2016,13:55:00,NA,4,4,MOD
405,30/4/2016,14:35:00,NA,1,1,MOD
408,1/5/2016,13:40:00,NA,3,3,MOD
413,2/5/2016,14:25:00,NA,3,3,MOD
415,3/5/2016,13:30:00,NA,3,3,MOD
420,4/5/2016,14:10:00,0.304,3,2,MOD
428,6/5/2016,14:00:00,NA,4,4,MOD
433,7/5/2016,14:45:00,NA,2,2,MOD
436,8/5/2016,13:50:00,NA,2,2,MOD
443,10/5/2016,13:35:00,NA,2,2,MOD
448,11/5/2016,14:20:00,NA,2,2,MOD
450,12/5/2016,13:25:00,NA,1,1,MOD
455,13/5/2016,14:05:00,NA,4,4,MOD
459,14/5/2016,14:50:00,NA,2,2,MOD
462,15/5/2016,13:55:00,NA,4,4,MOD
465,16/5/2016,14:35:00,NA,2,2,MOD
468,17/5/2016,13:40:00,NA,4,4,MOD
473,18/5/2016,14:25:00,NA,2,2,MOD
475,19/5/2016,13:30:00,NA,1,1,MOD
481,20/5/2016,14:15:00,NA,3,3,MOD
483,21/5/2016,13:20:00,NA,1,1,MOD
488,22/5/2016,14:00:00,NA,4,4,MOD
496,24/5/2016,13:50:00,NA,3,3,MOD
500,25/5/2016,14:30:00,NA,2,2,MOD
503,26/5/2016,13:35:00,NA,3,3,MOD
508,27/5/2016,14:20:00,NA,3,3,MOD
510,28/5/2016,13:25:00,NA,1,1,MOD
515,29/5/2016,14:05:00,NA,4,4,MOD
517,30/5/2016,13:10:00,NA,2,2,MOD
519,30/5/2016,14:50:00,NA,2,2,MOD
522,31/5/2016,13:55:00,NA,4,4,MOD
525,1/6/2016,14:35:00,NA,1,1,MOD
528,2/6/2016,13:40:00,NA,3,3,MOD
533,3/6/2016,14:25:00,NA,3,3,MOD
536,4/6/2016,13:30:00,NA,1,1,MOD
542,5/6/2016,14:15:00,NA,4,4,MOD
544,6/6/2016,13:20:00,NA,3,3,MOD
549,7/6/2016,14:00:00,NA,4,4,MOD
554,8/6/2016,14:45:00,NA,1,1,MOD
557,9/6/2016,13:50:00,NA,3,3,MOD
561,10/6/2016,14:30:00,NA,2,2,MOD
564,11/6/2016,13:35:00,NA,4,4,MOD
569,12/6/2016,14:20:00,NA,3,3,MOD
571,13/6/2016,13:25:00,NA,2,2,MOD
576,14/6/2016,14:05:00,NA,4,4,MOD
578,15/6/2016,13:10:00,NA,3,3,MOD
580,15/6/2016,14:50:00,NA,2,2,MOD
583,16/6/2016,13:55:00,0.202,4,3,MOD
589,18/6/2016,13:40:00,NA,3,3,MOD
594,19/6/2016,14:25:00,NA,2,2,MOD
597,20/6/2016,13:30:00,NA,3,3,MOD
603,21/6/2016,14:15:00,NA,2,2,MOD
605,22/6/2016,13:20:00,NA,1,1,MOD
610,23/6/2016,14:00:00,NA,4,4,MOD
615,24/6/2016,14:45:00,NA,1,1,MOD
618,25/6/2016,13:50:00,NA,3,3,MOD
625,27/6/2016,13:35:00,NA,4,4,MOD
630,28/6/2016,14:20:00,NA,4,4,MOD
632,29/6/2016,13:25:00,NA,2,2,MOD
637,30/6/2016,14:05:00,NA,4,4,MOD
1,1/7/2016,13:10:00,NA,2,2,MOD
3,1/7/2016,14:50:00,NA,2,2,MOD
6,2/7/2016,13:55:00,NA,4,4,MOD
12,4/7/2016,13:40:00,NA,3,3,MOD
17,5/7/2016,14:25:00,NA,3,3,MOD
20,6/7/2016,13:30:00,NA,3,3,MOD
26,7/7/2016,14:15:00,NA,3,3,MOD
28,8/7/2016,13:20:00,NA,2,2,MOD
33,9/7/2016,14:00:00,NA,4,4,MOD
38,10/7/2016,14:45:00,NA,2,2,MOD
41,11/7/2016,13:50:00,NA,3,3,MOD
45,12/7/2016,14:30:00,NA,1,1,MOD
48,13/7/2016,13:35:00,NA,2,2,MOD
54,14/7/2016,14:20:00,NA,3,3,MOD
56,15/7/2016,13:25:00,NA,1,1,MOD
61,16/7/2016,14:05:00,NA,4,4,MOD
63,17/7/2016,13:10:00,NA,2,2,MOD
65,17/7/2016,14:50:00,NA,2,2,MOD
68,18/7/2016,13:55:00,NA,4,4,MOD
71,19/7/2016,14:35:00,NA,1,1,MOD
74,20/7/2016,13:40:00,NA,3,3,MOD
79,21/7/2016,14:25:00,NA,1,1,MOD
82,22/7/2016,13:30:00,NA,2,2,MOD
88,23/7/2016,14:15:00,NA,4,4,MOD
90,24/7/2016,13:20:00,NA,2,2,MOD
95,25/7/2016,14:00:00,NA,4,4,MOD
103,27/7/2016,13:50:00,NA,4,4,MOD
107,28/7/2016,14:30:00,NA,1,1,MOD
110,29/7/2016,13:35:00,NA,1,1,MOD
115,30/7/2016,14:20:00,NA,5,5,MOD
117,31/7/2016,13:25:00,NA,1,1,MOD
122,1/8/2016,14:05:00,NA,4,4,MOD
126,2/8/2016,14:50:00,NA,2,2,MOD
129,3/8/2016,13:55:00,NA,4,4,MOD
132,4/8/2016,14:35:00,NA,1,1,MOD
135,5/8/2016,13:40:00,NA,2,2,MOD
140,6/8/2016,14:25:00,NA,1,1,MOD
143,7/8/2016,13:30:00,NA,2,2,MOD
149,8/8/2016,14:15:00,NA,4,4,MOD
151,9/8/2016,13:20:00,NA,1,1,MOD
156,10/8/2016,14:00:00,NA,4,4,MOD
164,12/8/2016,13:50:00,NA,3,3,MOD
167,13/8/2016,14:30:00,NA,1,1,MOD
170,14/8/2016,13:35:00,NA,3,3,MOD
175,15/8/2016,14:20:00,NA,2,2,MOD
177,16/8/2016,13:25:00,NA,2,2,MOD
182,17/8/2016,14:05:00,NA,4,4,MOD
190,19/8/2016,13:55:00,NA,4,4,MOD
196,21/8/2016,13:40:00,NA,4,4,MOD
