"","date","AOD_modis","AOD_maiac_61","AOD_550_AER_mean"
"1",2015-01-14,0.375,0.238575,0.363924899
"2",2015-01-14,0.377,0.238575,0.171922886
"3",2015-01-17,0.56567,0.42669,0.45343074675
"4",2015-01-18,0.5355,0.36668,0.40416171175
"5",2015-01-19,0.4795,0.33311,0.3185370566
"6",2015-01-21,0.439,0.29282,0.305527012666667
"7",2015-02-10,0.391,0.18162,0.2864981885
"8",2015-02-10,0.247,0.18162,0.1483229118
"9",2015-02-11,0.348,0.24968,0.2603471272
"10",2015-02-16,0.179,0.10494,0.11908912025
"11",2015-02-18,0.28,0.15609,0.2667106304
"12",2015-02-19,0.479,0.38592,0.33442754375
"13",2015-02-20,0.456,0.2512,0.3422087655
"14",2015-02-21,0.314,0.23374,0.261313624
"15",2015-02-22,0.526,0.16058,0.319409556
"16",2015-02-23,0.103,0.04921,0.10079470725
"17",2015-02-24,0.278,0.17209,0.1639354572
"18",2015-02-24,0.298,0.17209,0.225972333
"19",2015-02-27,0.297,0.07611,0.206382644
"20",2015-02-28,0.127,0.13116,0.12008506125
"21",2015-02-28,0.217,0.13116,0.13465811
"22",2015-03-01,0.476,0.15862,0.177766489
"23",2015-03-02,0.104,0.13496,0.07140648575
"24",2015-03-03,0.55167,0.24146,0.505332714333333
"25",2015-03-19,0.6855,0.40617,0.362362979
"26",2015-03-30,0.258,0.107105,0.1031137045
"27",2015-03-30,0.161,0.107105,0.097021895
"28",2015-03-31,0.62,0.06734,0.3178383655
"29",2015-04-05,0.39633,0.25416,0.235465749666667
"30",2015-04-06,0.457,0.23574,0.238594736666667
"31",2015-04-06,0.4,0.23574,0.352787135
"32",2015-04-09,0.524,0.30026,0.5887600385
"33",2015-04-10,0.227,0.3095,0.294815683
"34",2015-04-16,0.49525,0.12579,0.40195458225
"35",2015-04-18,0.649,0.27,0.374658508666667
"36",2015-04-20,0.491,0.17266,0.312141451333333
"37",2015-04-20,0.513,0.17266,0.3842317965
"38",2015-04-21,0.3795,0.22116,0.21219706925
"39",2015-04-24,0.253,0.12955,0.0905850446666667
"40",2015-05-06,0.6185,0.32874,0.2516422358
"41",2015-05-07,0.4595,0.21067,0.225473517
"42",2015-05-08,0.266,0.139915,0.0599352256666667
"43",2015-05-15,0.718,0.42983,0.287524004
"44",2015-05-17,0.419,0.32774,0.2400617275
"45",2015-05-18,0.5185,0.09063,0.274398935333333
"46",2015-05-27,0.65067,0.32148,0.4113498
"47",2015-06-08,0.253,0.04538,0.109984877
"48",2015-06-08,0.186,0.04538,0.0901370996
"49",2015-06-09,0.35267,0.24692,0.389989724
"50",2015-06-10,0.505,0.26026,0.355492845333333
"51",2015-06-16,0.675,0.41259,0.3476732536
"52",2015-06-19,0.564,0.29359,0.18398553
"53",2015-06-21,0.671,0.37689,0.518019014666667
"54",2015-06-25,0.61,0.44767,0.4698097095
"55",2015-07-13,0.584,0.33143,0.444694983
"56",2015-08-06,0.4385,0.11171,0.364056360666667
"57",2015-09-23,0.393,0.174595,0.2206960614
"58",2015-09-23,0.3565,0.174595,0.364096460666667
"59",2015-10-03,0.205,0.13261,0.1454877048
"60",2015-10-03,0.29233,0.13261,0.2078982905
"61",2015-10-04,0.8085,0.5865,0.452773786666667
"62",2015-10-20,0.384,0.25,0.202577948333333
"63",2016-01-06,0.27,0.095635,0.0518977204
"64",2016-01-11,0.113,0.02166,0.02517081525
"65",2016-01-15,0.104,0.04,0.0375990798
"66",2016-01-15,0.214,0.04,0.0376375278
"67",2016-01-17,0.1755,0.12134,0.1608857052
"68",2016-01-21,0.228,0.16518,0.2313055794
"69",2016-01-22,0.35867,0.237395,0.3009127794
"70",2016-01-22,0.284,0.237395,0.1563647364
"71",2016-01-23,0.1225,0.100935,0.09773009375
"72",2016-01-23,0.118,0.100935,0.0727148558
"73",2016-02-01,0.246,0.20545,0.121175717333333
"74",2016-02-04,0.7325,0.440915,0.525912540666667
"75",2016-02-05,0.443,0.23495,0.392921673
"76",2016-02-05,0.2675,0.23495,0.124305553
"77",2016-02-11,0.319,0.23658,0.30663108525
"78",2016-02-11,0.292,0.23658,0.1856375244
"79",2016-02-12,0.1835,0.1178,0.1176268508
"80",2016-02-12,0.251,0.1178,0.1666242148
"81",2016-02-14,0.5165,0.2808,0.369358526
"82",2016-02-17,0.0915,0.05829,0.0941671555
"83",2016-02-17,0.084,0.05829,0.0723931916
"84",2016-02-18,0.32033,0.25171,0.3243092684
"85",2016-02-20,0.423,0.26889,0.321844712
"86",2016-02-22,0.398,0.39245,0.40456912975
"87",2016-02-23,0.368,0.14987,0.1646734465
"88",2016-03-11,0.0215,0.037145,0.0238054326
"89",2016-03-12,0.2865,0.10097,0.2010490406
"90",2016-03-13,0.192,0.13771,0.14670609
"91",2016-03-14,0.372,0.284105,0.1826084076
"92",2016-03-14,0.471,0.284105,0.38025591875
"93",2016-03-15,0.3465,0.22268,0.228389033666667
"94",2016-03-29,0.08867,0.03458,0.069890375
"95",2016-03-31,0.3025,0.19313,0.212424701
"96",2016-04-04,0.6075,0.31674,0.369179696333333
"97",2016-04-05,0.243,0.318825,0.183616187
"98",2016-04-08,0.597,0.647305,0.4130804212
"99",2016-04-08,0.94233,0.647305,0.7816577315
"100",2016-04-09,0.76975,0.5162,0.481723811333333
"101",2016-04-11,0.475,0.17237,0.4462031575
"102",2016-04-13,0.564,0.28274,0.331503502666667
"103",2016-04-16,0.525,0.33708,0.3032113485
"104",2016-05-02,0.381,0.20438,0.3706639112
"105",2016-05-04,0.8185,0.59105,0.5744321155
"106",2016-05-06,0.432,0.19544,0.279414772666667
"107",2016-05-07,0.188,0.114505,0.076276423
"108",2016-05-07,0.205,0.114505,0.1124629195
"109",2016-05-08,0.286,0.19918,0.1818788102
"110",2016-05-13,0.472,0.3,0.347011980333333
"111",2016-05-17,0.73733,0.52672,0.341893629666667
"112",2016-05-19,0.748,0.58895,0.435971018666667
"113",2016-05-22,0.748,0.40992,0.599925433666667
"114",2016-05-24,0.775,0.48573,0.453567207333333
"115",2016-05-25,0.256,0.17195,0.201033166
"116",2016-05-26,0.898,0.71,0.7450158405
"117",2016-05-31,0.631,0.35511,0.504913627
"118",2016-07-07,0.553,0.28495,0.234598377666667
"119",2016-07-08,0.331,0.307,0.298923693333333
"120",2016-09-07,0.408,0.25238,0.3060254415
"121",2016-09-14,0.459,0.28126,0.393402886
"122",2016-10-06,0.37533,0.15303,0.21966235225
"123",2016-10-10,0.382,0.36224,0.2676303235
"124",2016-10-12,0.294,0.32309,0.243163441666667
"125",2016-10-14,0.08333,0.10262,0.0803874304
"126",2016-10-15,0.626,0.34095,0.404877688
"127",2016-10-19,0.254,0.22684,0.2017883324
"128",2016-11-01,0.175,0.12761,0.192127917333333
"129",2016-11-02,0.327,0.25766,0.1444776884
"130",2016-11-07,0.411,0.24704,0.329398755
"131",2016-11-21,0.227,0.14125,0.1199490258
"132",2016-11-23,0.2805,0.24571,0.18416392
"133",2016-11-25,0.395,0.35127,0.43197118075
"134",2016-11-25,0.547,0.35127,0.563846732
"135",2016-12-05,0.1605,0.08436,0.022531237
"136",2017-01-10,0.26067,0.117815,0.2124459534
"137",2017-01-12,0.228,0.16991,0.2271481822
"138",2017-01-13,0.1775,0.12701,0.13218982775
"139",2017-01-14,0.37833,0.207535,0.2892335035
"140",2017-01-15,0.263,0.223,0.116542088
"141",2017-01-15,0.491,0.223,0.289364328
"142",2017-01-20,0.0825,0.00245,0.0529805194
"143",2017-01-21,0.09833,0.03417,0.0553269296
"144",2017-01-22,0.278,0.072605,0.1824426034
"145",2017-01-22,0.12567,0.072605,0.0891042378
"146",2017-01-23,0.1935,0.11734,0.1204109412
"147",2017-01-24,0.352,0.102015,0.2150013606
"148",2017-01-24,0.2965,0.102015,0.1062404954
"149",2017-01-26,0.45167,0.211895,0.293898455
"150",2017-01-28,0.412,0.184695,0.318670854
"151",2017-01-31,0.43933,0.31455,0.302693102
"152",2017-02-02,0.463,0.23021,0.2816391148
"153",2017-02-02,0.67,0.23021,0.513010382
"154",2017-02-04,0.57,0.35958,0.460782868666667
"155",2017-02-07,0.375,0.15684,0.318978199333333
"156",2017-02-07,0.245,0.15684,0.16639366625
"157",2017-02-09,0.218,0.01161,0.0576702552
"158",2017-02-22,0.3615,0.169645,0.2375506786
"159",2017-02-23,0.324,0.13443,0.1935624826
"160",2017-02-24,0.215,0.13716,0.1554395052
"161",2017-02-25,0.422,0.34579,0.2866574266
"162",2017-02-25,0.68133,0.34579,0.4947099038
"163",2017-02-26,0.1485,0.11263,0.104708753666667
"164",2017-02-27,0.3635,0.26311,0.286083948
"165",2017-02-28,0.2205,0.16766,0.1640579728
"166",2017-03-01,0.306,0.188825,0.18486058075
"167",2017-03-01,0.334,0.188825,0.26816162425
"168",2017-03-04,0.5135,0.31776,0.293828727
"169",2017-03-08,0.5935,0.37361,0.41845678975
"170",2017-03-20,0.469,0.10464,0.0905566115
"171",2017-03-21,0.2035,0.10121,0.1118081214
"172",2017-03-24,0.329,0.31286,0.2227325134
"173",2017-03-25,0.216,0.10439,0.14489422575
"174",2017-03-27,0.249,0.08654,0.136705986
"175",2017-03-30,0.198,0.14918,0.1586033284
"176",2017-04-01,0.067,0.04661,0.1132534642
"177",2017-04-04,0.3775,0.205935,0.326666591
"178",2017-04-05,0.7445,0.402,0.3155884695
"179",2017-04-05,0.5755,0.402,0.3625333265
"180",2017-04-07,0.57,0.31629,0.323974731
"181",2017-04-10,0.436,0.32326,0.278668757
"182",2017-04-11,0.54067,0.42808,0.512440493
"183",2017-04-12,0.412,0.19397,0.31675371875
"184",2017-04-16,0.542,0.24695,0.2133911042
"185",2017-04-20,0.283,0.175445,0.160590102
"186",2017-04-20,0.2775,0.175445,0.1633969558
"187",2017-04-21,0.52267,0.24187,0.33996643675
"188",2017-04-22,0.239,0.215745,0.1654887808
"189",2017-04-23,0.569,0.24937,0.359991959
"190",2017-04-25,0.773,0.5045,0.433627968
"191",2017-04-26,0.14633,0.01563,0.0537251243333333
"192",2017-04-30,0.601,0.03832,0.1318522714
"193",2017-05-07,0.71725,0.48474,0.4561292504
"194",2017-05-11,0.641,0.4225,0.333666708666667
"195",2017-05-18,0.65133,0.45044,0.650628155333333
"196",2017-05-18,1.385,0.45044,1.4084354715
"197",2017-05-20,0.55533,0.41279,0.3307535662
"198",2017-05-21,0.568,0.46916,0.46106947475
"199",2017-05-23,0.562,0.40158,0.39245069775
"200",2017-06-03,0.458,0.307895,0.202723413
"201",2017-06-03,0.5345,0.307895,0.351339245
"202",2017-06-04,0.478,0.34524,0.295031849
"203",2017-06-11,0.478,0.25918,0.1641354438
"204",2017-06-13,0.31225,0.17116,0.283253113
"205",2017-06-17,0.438,0.133095,0.176333365
"206",2017-06-23,0.203,0.120185,0.105439613
"207",2017-06-23,0.201,0.120185,0.085167511
"208",2017-07-20,0.533,0.406,0.288738318
"209",2017-07-29,0.288,0.21257,0.1703882982
"210",2017-07-30,0.407,0.28831,0.246916047666667
"211",2017-08-01,0.6495,0.40253,0.335726238333333
"212",2017-09-11,0.2655,0.11858,0.14403012
"213",2017-10-07,0.408,0.201735,0.1009294835
"214",2017-10-14,0.3455,0.189,0.1426580815
"215",2017-10-19,0.40867,0.30232,0.3188030935
"216",2017-10-20,0.39,0.27439,0.2805337255
"217",2017-10-21,0.434,0.27426,0.2803578972
"218",2017-10-25,0.434,0.2698,0.1838906426
"219",2017-10-26,0.241,0.15134,0.1905216348
"220",2017-10-27,0.267,0.17046,0.2240286002
"221",2017-10-28,0.419,0.30224,0.269996311
"222",2017-11-03,0.223,0.195725,0.2149442632
"223",2017-11-04,0.059,0.045655,0.1045501176
"224",2017-11-05,0.173,0.150405,0.1503607728
"225",2017-11-06,0.211,0.13914,0.1406405468
"226",2017-11-07,0.109,0.05353,0.105255353
"227",2017-11-08,0.265,0.079735,0.16757170975
"228",2017-11-10,0.527,0.31711,0.2508606605
"229",2017-11-12,0.1995,0.21379,0.145752671
"230",2017-11-13,0.1345,0.03679,0.0298071976
"231",2017-11-15,0.337,0.15267,0.20820146725
"232",2017-11-15,0.208,0.15267,0.159247788
"233",2017-11-16,0.148,0.105395,0.159516668
"234",2017-11-16,0.095,0.105395,0.124864154
"235",2017-11-17,0.325,0.164845,0.222998587
"236",2017-11-17,0.312,0.164845,0.2593022126
"237",2017-11-18,0.083,0.06979,0.0591840182
"238",2017-11-18,0.109,0.06979,0.1205686064
"239",2017-11-20,0.18967,0.12211,0.152697932666667
"240",2017-11-21,0.386,0.220515,0.275349885
"241",2017-11-22,0.388,0.202125,0.281167774333333
"242",2017-11-22,0.236,0.202125,0.12811946525
"243",2017-11-23,0.3435,0.24466,0.275216613
"244",2017-11-24,0.513,0.2608,0.3896718168
"245",2017-11-24,0.388,0.2608,0.1817433532
"246",2017-11-26,0.118,0.090805,0.052661102
"247",2017-11-27,0.11967,0.05266,0.07451315825
"248",2017-11-28,0.2445,0.18354,0.2768824562
"249",2017-11-28,0.245,0.18354,0.1161674806
"250",2017-11-29,0.199,0.08816,0.1564191686
"251",2017-11-29,0.1815,0.08816,0.1797511685
"252",2017-11-30,0.1715,0.23861,0.1602655476
"253",2017-12-01,0.304,0.248565,0.29478329025
"254",2017-12-01,0.341,0.248565,0.2895262574
"255",2017-12-03,0.615,0.382035,0.4860959292
"256",2017-12-03,0.489,0.382035,0.2899557186
"257",2017-12-05,0.31733,0.2093,0.2509266325
"258",2017-12-06,0.20267,0.140685,0.1364822174
"259",2017-12-07,0.271,0.16503,0.166756648
"260",2017-12-10,0.2305,0.10638,0.0439452738
"261",2017-12-11,0.1665,0.165035,0.1686112368
"262",2017-12-12,0.135,0.110555,0.1040634276
"263",2017-12-13,0.264,0.14421,0.134907778
"264",2017-12-15,0.2135,0.10163,0.133042829
"265",2017-12-19,0.702,0.43933,0.44963412
"266",2017-12-21,0.371,0.23374,0.17447908225
"267",2017-12-21,0.31,0.23374,0.3329294836
"268",2017-12-24,0.335,0.22108,0.2608134216
"269",2017-12-25,0.253,0.21079,0.1791962998
"270",2017-12-26,0.309,0.19147,0.1983841382
"271",2017-12-27,0.137,0.15295,0.1479289256
"272",2017-12-28,0.424,0.259105,0.2154806548
"273",2017-12-28,0.3115,0.259105,0.1767503758
"274",2017-12-30,0.34,0.24692,0.192577133
"275",2018-01-02,0.563,0.43145,0.3797494688
"276",2018-01-04,0.8445,0.51528,0.740181903333333
"277",2018-01-04,0.5755,0.51528,0.3271623642
"278",2018-01-06,0.449,0.25126,0.286699681
"279",2018-01-07,0.13,0.139945,0.0879101596
"280",2018-01-08,0.325,0.17042,0.232898621666667
"281",2018-01-09,0.1545,0.03262,0.0753039328
"282",2018-01-10,0.3055,0.19829,0.2551293402
"283",2018-01-11,0.37067,0.32175,0.322543556
"284",2018-01-11,0.55,0.32175,0.568616060333333
"285",2018-01-12,0.116,0.154525,0.2090901855
"286",2018-01-13,0.286,0.14867,0.090007471
"287",2018-01-13,0.27733,0.14867,0.2048868938
"288",2018-01-14,0.236,0.15163,0.167481964
"289",2018-01-15,0.23933,0.135645,0.1628948912
"290",2018-01-16,0.333,0.199465,0.4278397284
"291",2018-01-16,0.27967,0.199465,0.158320528
"292",2018-01-21,0.148,0.119,0.1129366524
"293",2018-02-02,0.345,0.14406,0.185450843666667
"294",2018-02-05,0.58,0.287755,0.33182996
"295",2018-02-15,0.261,0.164,0.228964002333333
"296",2018-02-16,0.277,0.12384,0.2294810288
"297",2018-02-17,0.2475,0.15354,0.211187968
"298",2018-02-17,0.26267,0.15354,0.132348001
"299",2018-02-18,0.4105,0.249075,0.2364184582
"300",2018-02-18,0.3335,0.249075,0.2257578392
"301",2018-02-19,0.621,0.45694,0.336897009666667
"302",2018-02-21,0.48,0.24166,0.2895370344
"303",2018-02-22,0.279,0.21753,0.2440486776
"304",2018-02-23,0.5685,0.32644,0.4605343415
"305",2018-02-24,0.5235,0.35624,0.409772607333333
"306",2018-02-25,0.624,0.3501,0.372479461666667
"307",2018-02-25,0.436,0.3501,0.2760421958
"308",2018-02-26,0.45967,0.2675,0.2717624825
"309",2018-02-27,0.536,0.38634,0.2675626755
"310",2018-02-28,0.47025,0.35869,0.3154190952
"311",2018-02-28,0.7155,0.35869,0.501172423
"312",2018-03-02,0.548,0.381155,0.405360859
"313",2018-03-02,0.66733,0.381155,0.6260411965
"314",2018-03-04,0.27967,0.123685,0.160124713
"315",2018-03-05,0.28867,0.27492,0.2942590136
"316",2018-03-05,0.568,0.27492,0.40177078425
"317",2018-03-06,0.488,0.36226,0.3166874818
"318",2018-03-09,0.417,0.15189,0.35533488075
"319",2018-03-10,0.171,0.239695,0.1816119928
"320",2018-03-11,0.275,0.082395,0.151111119
"321",2018-03-12,0.517,0.34675,0.4315398152
"322",2018-03-13,0.343,0.19776,0.1983250342
"323",2018-03-14,0.64733,0.3744,0.3622763055
"324",2018-03-16,0.391,0.06459,0.280278536666667
"325",2018-03-20,0.392,0.30054,0.172141857
"326",2018-03-20,0.60333,0.30054,0.47359114225
"327",2018-03-23,0.481,0.06629,0.225682482666667
"328",2018-03-23,0.373,0.06629,0.0816101634
"329",2018-03-25,0.354,0.03829,0.07966741175
"330",2018-03-26,0.451,0.19142,0.267390502
"331",2018-03-26,0.255,0.19142,0.217191723
"332",2018-03-27,0.5465,0.31642,0.2795217656
"333",2018-03-28,0.231,0.06824,0.1533671855
"334",2018-04-14,0.293,0.22779,0.1156157445
"335",2018-04-21,0.4715,0.33026,0.2254995965
"336",2019-02-19,0.0685,0.04905,0.04620847025
"337",2019-02-20,0.093,0.0225,0.0177787942
"338",2019-02-21,0.139,0.056155,0.019643729
"339",2019-02-24,0.5665,0.2822,0.144680844
"340",2019-02-26,0.3485,0.164745,0.109033387
"341",2019-02-27,0.085,0.095685,0.0907588513333333
"342",2019-02-28,0.234,0.138525,0.1393834
"343",2019-02-28,0.18,0.138525,0.09384572
"344",2019-03-02,0.3555,0.24621,0.18910176925
"345",2019-03-03,0.402,0.128465,0.102826497
"346",2019-03-05,0.433,0.31423,0.184635213
"347",2019-03-05,0.6,0.31423,0.406435776
"348",2019-03-06,0.28633,0.2475,0.25449388775
"349",2019-03-07,0.348,0.344555,0.1839544738
"350",2019-03-07,0.575,0.344555,0.2842463696
"351",2019-03-10,0.566,0.38437,0.3269618212
"352",2019-03-11,0.121,0.274405,0.1757454936
"353",2019-03-12,0.39,0.09389,0.1690006616
"354",2019-03-13,0.369,0.22488,0.24626227925
"355",2019-03-13,0.211,0.22488,0.166431342
"356",2019-03-14,0.49833,0.263335,0.329620283666667
"357",2019-03-14,0.538,0.263335,0.2427396535
"358",2019-03-20,0.30367,0.2167,0.20180249425
"359",2019-03-21,0.61467,0.34647,0.303135234
"360",2019-03-24,0.2525,0.20178,0.1157593412
"361",2019-03-25,0.1755,0.11792,0.0957288908
"362",2019-03-26,0.2405,0.05039,0.0468615195
"363",2019-03-28,0.443,0.0915,0.082391409
"364",2019-08-16,0.241,0.20987,0.177977319
"365",2019-10-06,0.656,0.37988,0.224538586
"366",2019-10-15,0.575,0.44847,0.374309616
"367",2019-10-24,0.602,0.35976,0.246630324
"368",2019-11-05,0.502,0.35677,0.291615203
"369",2019-11-07,0.499,0.20687,0.19081946775
"370",2019-11-08,0.229,0.159465,0.16371908975
"371",2019-11-10,0.327,0.23075,0.20138423425
"372",2019-11-17,0.329,0.21592,0.193959422
"373",2019-11-19,0.5235,0.34152,0.3333453552
"374",2019-11-22,0.307,0.19705,0.3041197456
"375",2019-11-25,0.3295,0.211895,0.2222564128
"376",2019-11-27,0.3085,0.22908,0.305400392
"377",2019-11-27,0.298,0.22908,0.221650067
"378",2019-11-28,0.1965,0.092185,0.1463836032
"379",2019-12-01,0.121,0.09712,0.1275327732
"380",2019-12-01,0.082,0.09712,0.071843924
"381",2019-12-02,0.256,0.25382,0.2532410178
"382",2019-12-03,0.163,0.10982,0.1476052656
"383",2019-12-04,0.227,0.16442,0.054339064
"384",2019-12-04,0.252,0.16442,0.1793523608
"385",2019-12-05,0.201,0.170225,0.1280835816
"386",2019-12-05,0.324,0.170225,0.2789385626
"387",2019-12-06,0.098,0.079555,0.0903098082
"388",2019-12-07,0.274,0.168605,0.180391422
"389",2019-12-07,0.247,0.168605,0.15310822075
"390",2019-12-08,0.268,0.176645,0.2194293622
"391",2019-12-09,0.3,0.14691,0.1501802244
"392",2019-12-11,0.7985,0.604,0.7287203775
"393",2019-12-12,0.2405,0.18687,0.178471916
"394",2019-12-13,0.26267,0.16863,0.2154033288
"395",2019-12-13,0.236,0.16863,0.119056625
"396",2019-12-14,0.226,0.10254,0.1166388698
"397",2019-12-14,0.19,0.10254,0.098379263
"398",2019-12-15,0.3035,0.219,0.224719546
"399",2019-12-16,0.323,0.225815,0.151672664
"400",2019-12-18,0.65367,0.52467,0.601386174
"401",2019-12-23,0.36,0.28474,0.254632282
"402",2019-12-24,0.111,0.0743,0.0753468018
"403",2019-12-25,0.30433,0.20609,0.2347807408
"404",2019-12-25,0.3185,0.20609,0.1771921152
"405",2019-12-26,0.129,0.17225,0.1114103142
"406",2019-12-27,0.42,0.35917,0.243290328
"407",2019-12-27,0.63,0.35917,0.514133418333333
"408",2019-12-30,0.175,0.05697,0.040090666
"409",2019-12-31,0.133,0.09363,0.1079907044
"410",2020-01-01,0.2385,0.10119,0.069203086
"411",2020-01-05,0.135,0.11959,0.1217886482
"412",2020-01-06,0.307,0.15643,0.2652510244
"413",2020-01-06,0.2025,0.15643,0.1163594596
"414",2020-01-08,0.292,0.214235,0.1574245086
"415",2020-01-09,0.123,0.115535,0.1259399066
"416",2020-01-10,0.23967,0.084605,0.1407620456
"417",2020-01-10,0.273,0.084605,0.088854537
"418",2020-01-11,0.13,0.124305,0.103064409
"419",2020-01-12,0.28225,0.19176,0.1951200224
"420",2020-01-13,0.2315,0.242675,0.1855384886
"421",2020-01-14,0.19167,0.169725,0.2156783974
"422",2020-01-14,0.268,0.169725,0.203301668
"423",2020-01-15,0.2865,0.20695,0.1587431922
"424",2020-01-15,0.383,0.20695,0.16932470225
"425",2020-01-21,0.259,0.21589,0.233351417666667
"426",2020-01-27,0.1125,0.111455,0.1256486504
"427",2020-01-29,0.124,0.047,0.10481607325
"428",2020-01-31,0.185,0.09938,0.046425908
"429",2020-02-08,0.58833,0.158,0.270910717
"430",2020-02-09,0.17267,0.064515,0.0553295668
"431",2020-02-09,0.301,0.064515,0.1368845508
"432",2020-02-10,0.085,0.11199,0.1046361438
"433",2020-02-10,0.24,0.11199,0.1565596825
"434",2020-02-11,0.544,0.17609,0.27201204275
"435",2020-02-11,0.335,0.17609,0.1031137078
"436",2020-02-12,0.162,0.11687,0.1803530822
"437",2020-02-12,0.145,0.11687,0.162394871
"438",2020-02-13,0.3655,0.19534,0.222077697
"439",2020-02-14,0.49,0.29508,0.328951287
"440",2020-02-15,0.491,0.41671,0.447472061
"441",2020-02-16,0.174,0.090175,0.09246670825
"442",2020-02-17,0.1195,0.04868,0.0900129814
"443",2020-02-18,0.356,0.08754,0.2058180378
"444",2020-02-19,0.183,0.08247,0.18260569725
"445",2020-02-20,0.193,0.10526,0.1517554905
"446",2020-02-22,0.274,0.22793,0.2630039978
"447",2020-02-23,0.329,0.19,0.2114640782
"448",2020-02-24,0.198,0.101815,0.15926694075
"449",2020-02-25,0.233,0.05232,0.0905117382
"450",2020-02-26,0.606,0.336545,0.4256821575
"451",2020-02-27,0.5165,0.26309,0.324951369
"452",2020-02-28,0.218,0.25099,0.2012925172
"453",2020-03-01,0.181,0.10761,0.140370565666667
"454",2020-03-03,0.165,0.043185,0.0632280986
"455",2020-03-04,0.145,0.03966,0.119461425
"456",2020-03-09,0.398,0.19542,0.12479343575
"457",2020-03-18,0.5,0.36105,0.3065340718
"458",2020-03-23,0.515,0.10366,0.05529239975
"459",2020-03-28,0.486,0.18653,0.187688248
"460",2020-03-28,0.458,0.18653,0.155818835
"461",2020-10-05,0.31,0.22474,0.269544667
"462",2020-10-07,0.222,0.16187,0.178162307
"463",2020-10-08,0.304,0.1318,0.253848619
"464",2020-10-18,0.371,0.23587,0.2001747096
"465",2020-10-19,0.278,0.22062,0.256334329
"466",2020-10-21,0.281,0.22126,0.2026668004
"467",2020-10-22,0.315,0.13405,0.1369886288
"468",2020-10-25,0.092,0.10412,0.0990641328
"469",2020-10-28,0.522,0.35692,0.22985820425
"470",2020-10-29,0.61267,0.51044,0.39765560425
"471",2020-10-30,0.32,0.23239,0.1937405552
"472",2020-10-31,0.51,0.27095,0.280159012
"473",2020-11-08,0.393,0.27058,0.165561504
"474",2020-11-09,0.408,0.27411,0.270153169
"475",2020-11-14,0.42,0.24518,0.27395353675
"476",2020-11-22,0.204,0.12411,0.151769894333333
"477",2020-11-29,0.399,0.22916,0.22188655
"478",2020-12-08,0.377,0.285,0.214381208333333
"479",2020-12-09,0.423,0.34329,0.3441097505
"480",2020-12-11,0.4705,0.24176,0.2193495948
"481",2020-12-12,0.436,0.28995,0.289247779
"482",2020-12-13,0.147,0.11144,0.09070557775
"483",2020-12-14,0.346,0.249,0.2258790602
"484",2020-12-15,0.116,0.09542,0.0856245663333333
"485",2020-12-18,0.3505,0.18921,0.1819930244
"486",2020-12-20,0.5345,0.312845,0.3285060965
"487",2020-12-20,0.4485,0.312845,0.1995431836
"488",2020-12-22,0.471,0.358615,0.298762724
"489",2020-12-22,0.502,0.358615,0.2856074818
"490",2020-12-23,0.4455,0.31695,0.255741814
"491",2020-12-24,0.273,0.282025,0.1998236424
"492",2020-12-25,0.68,0.50424,0.5268903134
"493",2020-12-27,0.225,0.06413,0.0803895588
"494",2020-12-29,0.167,0.13201,0.113257776
"495",2020-12-30,0.21,0.12161,0.1286701282
"496",2021-01-02,0.154,0.08905,0.0862961162
"497",2021-01-03,0.166,0.03132,0.0543569086666667
"498",2021-01-04,0.1505,0.174,0.12658470075
"499",2021-01-05,0.426,0.3025,0.3626098442
"500",2021-01-08,0.317,0.24755,0.1971502224
"501",2021-01-22,0.185,0.09163,0.07968329675
"502",2021-01-25,0.207,0.09334,0.10602574575
"503",2021-01-26,0.1805,0.1565,0.061110498
"504",2021-01-30,0.328,0.27879,0.236823445
"505",2021-02-02,0.252,0.10068,0.160358463
"506",2021-02-04,0.257,0.06809,0.120681089666667
"507",2021-02-04,0.3235,0.06809,0.1110625134
"508",2021-02-05,0.279,0.160945,0.16371192575
"509",2021-02-05,0.147,0.160945,0.15084042225
"510",2021-02-07,0.32,0.19324,0.2164618846
"511",2021-02-08,0.167,0.03042,0.0595998918
"512",2021-02-09,0.261,0.16116,0.1361305948
"513",2021-02-10,0.596,0.464,0.331179823
"514",2021-02-15,0.347,0.303885,0.23021544575
"515",2021-02-16,0.118,0.01926,0.0399354193333333
"516",2021-02-19,0.568,0.39124,0.3531249048
"517",2021-02-20,0.255,0.19675,0.1188767348
"518",2021-02-20,0.3235,0.19675,0.178397482
"519",2021-02-21,0.183,0.20525,0.1180858892
"520",2021-02-23,0.267,0.18913,0.1483860175
"521",2021-02-25,0.135,0.206215,0.0854438458
"522",2021-02-25,0.389,0.206215,0.299436212
"523",2021-02-26,0.258,0.21329,0.12717009825
"524",2021-02-26,0.2635,0.21329,0.1420460784
"525",2021-02-27,0.33467,0.16692,0.1388781504
"526",2021-03-01,0.4495,0.19575,0.1065250376
"527",2021-03-03,0.376,0.30242,0.287106601666667
"528",2021-03-05,0.3025,0.23032,0.127548989
"529",2021-03-23,0.291,0.16487,0.12764616425
"530",2021-03-26,0.541,0.36214,0.1737581012
"531",2021-03-27,0.346,0.259,0.2073598504
"532",2021-03-28,0.4755,0.32355,0.1496782055
"533",2021-03-30,0.415,0.367485,0.26166648325
"534",2021-03-30,0.47667,0.367485,0.2913451126
"535",2021-04-05,0.241,0.18579,0.130047797333333
