"","date","AOD_modis","AOD_maiac_61","AOD_550_AER_mean"
"1",2015-01-02,0.357,0.07483,0.0243496136
"2",2015-01-08,0.1225,0.169756666666667,0.037425625
"3",2015-01-10,0.54367,0.15879,0.218151622
"4",2015-01-29,0.116,0.141555,0.060727709
"5",2015-01-31,0.159,0.166365,0.07042666225
"6",2015-02-01,0.471,0.186395,0.0747002325
"7",2015-02-06,0.556,0.128355,0.0648578078
"8",2015-02-17,0.4805,0.148695,0.0677509185
"9",2015-02-20,0.377,0.223685,0.286052989
"10",2015-02-20,0.374,0.223685,0.1814772555
"11",2015-02-22,0.5395,0.17673,0.1253154
"12",2015-02-24,0.514,0.11903,0.041548651
"13",2015-02-28,0.27,0.10286,0.036150875
"14",2015-03-02,0.219,0.176915,0.0891481945
"15",2015-03-02,0.208,0.176915,0.097919984
"16",2015-03-05,0.2815,0.066,0.0464769262
"17",2015-03-06,0.142,0.123815,0.0400228426
"18",2015-03-07,0.27,0.16268,0.0395771875
"19",2015-03-07,0.236,0.16268,0.0350238284
"20",2015-03-26,0.115,0.13116,0.047087224
"21",2015-03-29,0.104,0.111306666666667,0.0361144472
"22",2015-03-29,0.144,0.111306666666667,0.02561964
"23",2015-03-30,0.193,0.2052,0.224739232666667
"24",2015-04-01,0.149,0.129185,0.044520586
"25",2015-04-02,0.242,0.11968,0.037974789
"26",2015-04-02,0.155,0.11968,0.0521909324
"27",2015-04-03,0.238,0.178495,0.101172353
"28",2015-04-03,0.201,0.178495,0.1429191455
"29",2015-04-06,0.323,0.087815,0.0867099063333333
"30",2015-04-06,0.196,0.087815,0.051156847
"31",2015-04-09,0.145,0.126635,0.0679870505
"32",2015-04-11,0.344,0.15361,0.09733066875
"33",2015-04-12,0.146,0.164535,0.0794769633333333
"34",2015-04-13,0.1925,0.134745,0.076410168
"35",2015-04-17,0.135,0.14862,0.0296406775
"36",2015-04-18,0.134,0.105425,0.02131016975
"37",2015-04-19,0.145,0.1018,0.0522050545
"38",2015-04-20,0.1925,0.069845,0.08431384425
"39",2015-04-23,0.128,0.097765,0.042924907
"40",2015-04-23,0.119,0.097765,0.040962463
