"","date","AOD_modis","AOD_maiac_61","AOD_550_AER_mean"
"1",2015-01-03,0.2,0.05001,0.0753186685294118
"2",2015-01-07,0.245,0.20159,0.208563021058824
"3",2015-01-07,0.333,0.20159,0.17124229825
"4",2015-01-09,0.208,0.066835,0.112928023666667
"5",2015-01-10,0.321,0.090565,0.120779810294118
"6",2015-01-11,0.275,0.09829,0.0823615156470588
"7",2015-01-12,0.121,0.105633333333333,0.128970799529412
"8",2015-01-12,0.281,0.105633333333333,0.0999293786875
"9",2015-01-12,0.213,0.105633333333333,0.142099175882353
"10",2015-01-13,0.411,0.16768,0.138933667666667
"11",2015-01-14,0.246,0.15109,0.1553624106
"12",2015-01-16,0.213,0.137886666666667,0.1544986624
"13",2015-01-16,0.259,0.137886666666667,0.129572122066667
"14",2015-01-17,0.424,0.138315,0.1857222796875
"15",2015-01-20,0.342,0.12182,0.188046739933333
"16",2015-01-23,0.142,0.0975,0.1255246628125
"17",2015-01-25,0.175,0.070805,0.0571109059375
"18",2015-01-28,0.10267,0.0828466666666667,0.138279067
"19",2015-01-28,0.285,0.0828466666666667,0.104015509529412
"20",2015-01-29,0.4,0.122025,0.139181703411765
"21",2015-01-30,0.127,0.1006,0.136989098764706
"22",2015-02-01,0.164,0.0981,0.103249315733333
"23",2015-02-01,0.174,0.0981,0.109766629625
"24",2015-02-03,0.244,0.081265,0.1499352575
"25",2015-02-03,0.226,0.081265,0.095398893
"26",2015-02-04,0.2135,0.077345,0.134377788210526
"27",2015-02-05,0.349,0.138345,0.137398579066667
"28",2015-02-10,0.273,0.094475,0.168490885933333
"29",2015-02-11,0.238,0.088525,0.167297161166667
"30",2015-02-13,0.0745,0.07276,0.1316709458125
"31",2015-02-14,0.351,0.13541,0.160178098666667
"32",2015-02-15,0.216,0.130935,0.1235367096875
"33",2015-02-17,0.1405,0.10441,0.123891263133333
"34",2015-02-17,0.2115,0.10441,0.1426870604375
"35",2015-03-01,0.082,0.0657433333333333,0.110758773
"36",2015-03-01,0.1835,0.0657433333333333,0.0844772084117647
"37",2015-03-01,0.192,0.0657433333333333,0.11876495125
"38",2015-03-06,0.216,0.07236,0.145022967263158
"39",2015-03-07,0.2135,0.10608,0.129877357933333
"40",2015-03-07,0.234,0.10608,0.184759882529412
"41",2015-03-08,0.298,0.080705,0.134791838411765
"42",2015-03-10,0.079,0.061075,0.135800489111111
"43",2015-03-11,0.238,0.058715,0.173542257578947
"44",2015-03-12,0.311,0.14182,0.142287332125
"45",2015-03-14,0.181,0.060845,0.180615598411765
"46",2015-03-14,0.144,0.060845,0.1133742455
"47",2015-03-15,0.196,0.061035,0.108980098727273
"48",2015-03-17,0.147,0.08754,0.199319127782609
"49",2015-03-18,0.2275,0.084165,0.113376630529412
"50",2015-03-19,0.138,0.088515,0.135338230588235
"51",2015-03-28,0.209,0.1299,0.163526390473684
"52",2015-03-30,0.24,0.13879,0.135446721666667
"53",2015-04-02,0.098,0.0670333333333333,0.172161270736842
"54",2015-04-12,0.238,0.11437,0.142782369391304
"55",2015-04-21,0.193,0.10418,0.2056327472
"56",2015-10-02,0.248,0.10066,0.1318337134375
"57",2016-09-30,0.285,0.04526,0.184811842375
"58",2016-10-19,0.361,0.144805,0.1817355856875
"59",2016-10-22,0.27,0.15159,0.158633955235294
"60",2016-10-25,0.315,0.061575,0.145375025
"61",2016-10-26,0.144,0.012355,0.1010147283125
"62",2016-10-27,0.251,0.06427,0.117168937428571
"63",2016-11-02,0.081,0.0289633333333333,0.0565266866
"64",2016-11-02,0.163,0.0289633333333333,0.0568779777
"65",2016-11-03,0.293,0.02509,0.0416777994375
"66",2016-11-03,0.263,0.02509,0.0787703595333333
"67",2016-11-07,0.1205,0.10585,0.1106058978
"68",2016-11-07,0.1845,0.10585,0.121955744538462
"69",2016-11-08,0.452,0.133655,0.115206494428571
"70",2016-11-09,0.148,0.11828,0.139308867176471
"71",2016-11-09,0.1625,0.11828,0.117001234375
"72",2016-11-10,0.424,0.06464,0.0748802053529412
"73",2016-11-17,0.296,0.02755,0.0973475886666667
"74",2016-11-22,0.598,0.23862,0.275489754666667
"75",2016-11-24,0.442,0.13641,0.149175781352941
"76",2016-11-25,0.324,0.24559,0.191499780769231
"77",2016-11-26,0.343,0.111755,0.1264698871875
"78",2016-11-28,0.203,0.04618,0.0935885906470588
"79",2016-11-30,0.459,0.203813333333333,0.2288803046
"80",2016-11-30,0.324,0.203813333333333,0.176459543357143
"81",2016-12-02,0.1905,0.164025,0.179698516533333
"82",2016-12-05,0.318,0.095615,0.214853067692308
"83",2016-12-11,0.266,0.18478,0.153091642866667
"84",2016-12-11,0.265,0.18478,0.1242180174
"85",2016-12-12,0.409,0.130165,0.13023698075
"86",2016-12-14,0.2,0.061755,0.0878073081875
"87",2016-12-15,0.591,0.36187,0.336516979888889
"88",2016-12-16,0.386,0.375346666666667,0.272179168571429
"89",2016-12-18,0.157,0.14369,0.168989269857143
"90",2016-12-19,0.349,0.093705,0.138172883235294
"91",2016-12-24,0.617,0.33273,0.337444437705882
"92",2016-12-25,0.517,0.29,0.254319390153846
"93",2016-12-27,0.087,0.09463,0.1015302044
"94",2016-12-30,0.4725,0.20078,0.312235401352941
"95",2017-01-04,0.392,0.090355,0.291811649705882
"96",2017-01-06,0.322,0.133915,0.157411244058824
"97",2017-01-08,0.364,0.183735,0.155730426357143
"98",2017-01-13,0.393,0.09346,0.114285309411765
"99",2017-01-14,0.202,0.07859,0.103207443823529
"100",2017-01-15,0.287,0.105475,0.0783833718823529
"101",2017-01-16,0.387,0.131385,0.169221918125
"102",2017-01-17,0.312,0.0963833333333333,0.123030288416667
"103",2017-01-20,0.686,0.47696,0.461512440133333
"104",2017-01-22,0.717,0.45419,0.550973638357143
"105",2017-01-23,0.41,0.346385,0.381682547230769
"106",2017-01-24,0.504,0.25996,0.514299611125
"107",2017-01-25,0.55,0.26501,0.29493407625
"108",2017-01-25,0.441,0.26501,0.1497534025
"109",2017-01-27,0.648,0.30227,0.384729669764706
"110",2017-01-27,0.7175,0.30227,0.5482838308125
"111",2017-01-29,0.825,0.6736,0.857815902266667
"112",2017-01-31,0.4835,0.21986,0.4020729985
"113",2017-02-06,0.141,0.0959566666666667,0.155777711733333
"114",2017-02-07,0.399,0.077505,0.137604907285714
"115",2017-02-08,0.202,0.07027,0.0851839654
"116",2017-02-11,0.029,0.07482,0.0952362624705882
"117",2017-02-16,0.279,0.148805,0.170445626055556
"118",2017-02-16,0.393,0.148805,0.1421838557
"119",2017-02-20,0.069,0.0805,0.109733956625
"120",2017-02-21,0.283,0.043555,0.112253089235294
"121",2017-02-21,0.38,0.043555,0.072598449625
"122",2017-02-22,0.1185,0.11498,0.1259975848
"123",2017-02-24,0.412,0.24815,0.320542899692308
"124",2017-03-28,0.17,0.05203,0.161714202333333
"125",2017-03-31,0.169,0.086835,0.1402700220625
"126",2017-04-05,0.171,0.03642,0.13897178776
"127",2017-09-22,0.244,0.053645,0.1805081643
"128",2017-10-19,0.285,0.00756,0.158418799
"129",2017-10-25,0.227,0.11668,0.144522980166667
"130",2017-12-08,0.361,0.129055,0.179528836666667
"131",2017-12-08,0.438,0.129055,0.114531084933333
"132",2017-12-09,0.206,0.043885,0.0865724448181818
"133",2017-12-10,0.213,0.05196,0.0876656195
"134",2017-12-14,0.175,0.06833,0.075001133625
"135",2017-12-15,0.265,0.043215,0.0836653605333333
"136",2017-12-21,0.0895,0.097205,0.1342279852
"137",2017-12-23,0.159,0.07179,0.095771616
"138",2017-12-24,0.318,0.101635,0.0971132024666667
"139",2017-12-24,0.392,0.101635,0.0656248915
"140",2017-12-25,0.268,0.09372,0.083441651875
"141",2017-12-26,0.384,0.08194,0.0834969584705882
"142",2017-12-26,0.2485,0.08194,0.0860206298181818
"143",2017-12-29,0.443,0.07914,0.0866265358181818
"144",2017-12-30,0.163,0.08973,0.0665859405333333
"145",2018-10-03,0.0805,0.0549133333333333,0.112494392823529
"146",2018-10-15,0.347,0.136935,0.132670229
"147",2018-10-19,0.197,0.0596633333333333,0.104528858
"148",2018-10-19,0.055,0.0596633333333333,0.0975260689230769
"149",2018-10-19,0.269,0.0596633333333333,0.107306798727273
"150",2018-10-31,0.609,0.20231,0.142163819
"151",2018-11-07,0.381,0.057495,0.126186702411765
"152",2018-12-10,0.28,0.0715233333333333,0.08767142125
"153",2018-12-12,0.305,0.072345,0.132643466545455
"154",2018-12-17,0.196,0.09973,0.0860527124285714
"155",2018-12-20,0.356,0.12238,0.100179709071429
"156",2018-12-20,0.462,0.12238,0.0616214662142857
"157",2018-12-23,0.505,0.145925,0.153475270176471
"158",2018-12-24,0.093,0.128035,0.145727106266667
"159",2018-12-27,0.374,0.11825,0.163389922941176
"160",2018-12-28,0.216,0.060745,0.0854740407333333
"161",2018-12-29,0.26,0.089745,0.104973563294118
"162",2018-12-31,0.075,0.081355,0.08730467975
"163",2019-01-03,0.314,0.055705,0.0921212091764706
"164",2019-01-05,0.566,0.20303,0.222437091
"165",2019-01-12,0.38,0.162795,0.113225165235294
"166",2019-01-30,0.238,0.07646,0.177628776666667
"167",2019-03-01,0.24,0.072155,0.125714419333333
"168",2019-03-02,0.162,0.07622,0.123423836142857
"169",2019-03-05,0.045,0.051525,0.116036467333333
"170",2019-03-21,0.122,0.07723,0.126088185818182
"171",2019-03-22,0.224,0.031885,0.148458792047619
"172",2019-03-24,0.231,0.08571,0.174222269294118
"173",2019-03-25,0.171,0.06165,0.111454239764706
"174",2019-04-05,0.259,0.10059,0.178599822571429
"175",2019-09-22,0.112,0.048935,0.0743641382222222
"176",2019-10-24,0.152,0.04201,0.1173512045
"177",2019-10-30,0.338,0.050255,0.0954000308823529
"178",2019-11-02,0.1,0.046805,0.0469878135625
"179",2019-11-09,0.06,0.05514,0.132799359
"180",2019-12-04,0.155,0.092295,0.0790042633333333
"181",2019-12-05,0.273,0.07263,0.122503332470588
"182",2019-12-09,0.238,0.0946933333333333,0.0842530524375
"183",2019-12-16,0.2045,0.080155,0.136029742066667
"184",2019-12-20,0.127,0.10005,0.0976461540714286
"185",2019-12-22,0.157,0.07727,0.066025437125
"186",2019-12-22,0.206,0.07727,0.0888808611666667
"187",2019-12-27,0.031,0.07682,0.104399337466667
"188",2019-12-31,0.222,0.072345,0.0909143356428571
"189",2020-01-06,0.847,0.535505,0.844917719857143
"190",2020-01-09,0.317,0.092935,0.190007575466667
"191",2020-01-10,0.224,0.06312,0.101143222428571
"192",2020-01-12,0.224,0.229575,0.261971259133333
"193",2020-01-26,0.188,0.109726666666667,0.155936390388889
"194",2020-02-01,0.2425,0.13205,0.135546346285714
"195",2020-02-04,0.055,0.07241,0.1283241135
"196",2020-02-12,0.616,0.4119,0.414579608833333
"197",2020-02-15,0.152,0.103196666666667,0.122197967571429
"198",2020-02-26,0.212,0.06563,0.13599886075
"199",2020-03-02,0.164,0.101213333333333,0.1690596124
"200",2020-03-13,0.172,0.084175,0.122163381454545
"201",2020-03-14,0.074,0.0594266666666667,0.1552139455
"202",2020-03-18,0.13,0.0672666666666667,0.163925895923077
"203",2020-10-04,0.285,0.04168,0.074534292
"204",2020-10-12,0.132,0.0520666666666667,0.0677681562222222
"205",2020-10-15,0.396,0.13278,0.255327138875
"206",2020-10-20,0.281,0.04741,0.095399904
"207",2020-10-22,0.248,0.05899,0.1323038296875
"208",2020-10-23,0.2675,0.067025,0.1101245099375
"209",2020-10-24,0.078,0.0658533333333333,0.1229542111
"210",2020-10-24,0.231,0.0658533333333333,0.1140155726
"211",2020-10-28,0.1505,0.0383233333333333,0.116045479
"212",2020-10-31,0.2735,0.062,0.108875589875
"213",2020-11-02,0.164,0.060715,0.0805798032352941
"214",2020-11-07,0.236,0.06,0.136644256933333
"215",2020-11-08,0.508,0.162565,0.110393821818182
"216",2020-11-12,0.395,0.10215,0.150369470428571
"217",2020-11-16,0.1975,0.04879,0.099998642375
"218",2020-11-23,0.26533,0.059435,0.0800580839
"219",2020-11-29,0.116,0.0544033333333333,0.0622600740833333
"220",2020-11-29,0.121,0.0544033333333333,0.0599737168888889
"221",2020-12-02,0.286,0.07064,0.1557979298
"222",2020-12-04,0.196,0.07532,0.0922602590909091
"223",2020-12-06,0.1095,0.10159,0.103839219083333
"224",2020-12-06,0.141,0.10159,0.0840021672666667
"225",2020-12-15,0.132,0.04889,0.0743926693333333
"226",2021-01-19,0.3125,0.209105,0.1849092174375
"227",2021-01-19,0.511,0.209105,0.203615810058824
"228",2021-01-24,0.564,0.254025,0.291111001375
"229",2021-01-26,0.435,0.274025,0.123237824
"230",2021-03-01,0.153,0.082695,0.108795924647059
"231",2021-03-04,0.342,0.115035,0.168523278941176
"232",2021-03-05,0.453,0.17208,0.310256296333333
"233",2021-03-08,0.248,0.05138,0.105584264142857
"234",2021-03-13,0.363,0.163015,0.137465897
"235",2021-03-26,0.165,0.075195,0.11334351525
"236",2021-11-03,0.343,0.13428,0.1364385392
"237",2021-11-05,0.081,0.094795,0.118024180375
"238",2021-11-19,0.273,0.075205,0.0998963543
"239",2021-12-04,0.234,0.05692,0.0779658432222222
"240",2021-12-05,0.223,0.077165,0.093159645375
"241",2021-12-14,0.202,0.0964,0.104153316625
"242",2021-12-14,0.05,0.0964,0.0986737484545454
"243",2021-12-16,0.084,0.09505,0.0930186350833333
"244",2021-12-21,0.277,0.065935,0.0927891425
"245",2021-12-25,0.187,0.15727,0.10030866275
"246",2022-01-03,0.118,0.0791466666666667,0.0520373506666667
"247",2022-01-03,0.174,0.0791466666666667,0.0487807437142857
"248",2022-01-04,0.389,0.01891,0.0876468044285714
"249",2022-01-08,0.33,0.13413,0.140216135727273
"250",2022-03-15,0.186,0.144745,0.149276594714286
"251",2022-10-24,0.265,0.04408,0.107576022285714
"252",2022-10-26,0.196,0.0576766666666667,0.15036098825
"253",2022-10-27,0.292,0.033985,0.16141515875
