"","date","AOD_modis","AOD_maiac_61","AOD_550_AER_mean"
"1",2015-04-04,0.26,0.14781,0.1760788511
"2",2015-04-08,0.067,0.14326,0.1231867748
"3",2015-04-12,0.434,0.26122,0.32768714075
"4",2015-04-20,0.11933,0.0805,0.177797619222222
"5",2015-04-27,0.1215,0.07757,0.148658273764706
"6",2015-05-17,0.223,0.17926,0.124239949333333
"7",2015-05-20,0.265,0.17609,0.187585741777778
"8",2015-05-21,0.205,0.08637,0.12229190805
"9",2015-05-22,0.1175,0.08474,0.10973697025
"10",2015-06-04,0.347,0.155485,0.1357313927
"11",2015-06-05,0.08667,0.058475,0.11143623435
"12",2015-06-05,0.1505,0.058475,0.108971216315789
"13",2015-06-06,0.137,0.05178,0.104494839958333
"14",2015-06-09,0.1495,0.160925,0.177269415
"15",2015-06-10,0.07667,0.05663,0.10390424825
"16",2015-06-11,0.09167,0.032755,0.0715449035652174
"17",2015-06-13,0.084,0.04313,0.0753326781666667
"18",2015-06-14,0.13,0.067545,0.0868544377
"19",2015-06-14,0.103,0.067545,0.0696028294705882
"20",2015-06-18,0.14267,0.10235,0.118898732238095
"21",2015-06-20,0.1305,0.07622,0.09423160744
"22",2015-06-21,0.1025,0.05564,0.104909900769231
"23",2015-06-21,0.111,0.05564,0.100853974285714
"24",2015-06-22,0.0665,0.0435,0.1133737127
"25",2015-06-23,0.09567,0.02996,0.087372685
"26",2015-06-27,0.14633,0.052905,0.104731755055556
"27",2015-06-28,0.054,0.04887,0.0598711337272727
"28",2015-06-29,0.31933,0.096,0.1068421635625
"29",2015-06-30,0.1095,0.03698,0.0751395751666667
"30",2015-07-14,0.008,0.05844,0.0670102766923077
"31",2015-07-18,0.365,0.16827,0.203414723285714
"32",2015-07-19,0.091,0.044485,0.077052608
"33",2015-07-20,0.214,0.16283,0.0604770997
"34",2015-07-24,0.193,0.1038,0.15963888956
"35",2015-07-26,0.145,0.1346,0.0966009401111111
"36",2015-07-27,0.09,0.05547,0.0910866821363636
"37",2015-07-28,0.028,0.16328,0.133941597095238
"38",2015-07-29,0.18633,0.117115,0.244758989684211
"39",2015-07-30,0.07233,0.05813,0.14442424075
"40",2015-07-31,0.188,0.10663,0.181138254684211
"41",2015-07-31,0.2215,0.10663,0.181884583
"42",2015-08-01,0.15933,0.10247,0.20241105145
"43",2015-08-01,0.155,0.10247,0.1861505483
"44",2015-08-02,0.0945,0.063845,0.100218055555556
"45",2015-08-02,0.174,0.063845,0.10062145025
"46",2015-08-03,0.07933,0.034545,0.0823633392352941
"47",2015-08-03,0.06,0.034545,0.10921814225
"48",2015-08-05,0.18833,0.12002,0.158203241647059
"49",2015-08-07,0.134,0.08239,0.150716596714286
"50",2015-08-08,0.318,0.153735,0.1860329005
"51",2015-08-09,0.234,0.182745,0.22439160726087
"52",2015-08-10,0.1175,0.041065,0.1009124293
"53",2015-08-10,0.0535,0.041065,0.0930871185789474
"54",2015-08-11,0.136,0.056075,0.141960579235294
"55",2015-08-11,0.147,0.056075,0.11057248148
"56",2015-08-12,0.086,0.082195,0.18575905545
"57",2015-08-13,0.033,0.06662,0.133297756833333
"58",2015-08-14,0.14667,0.06803,0.1624041815
"59",2015-08-16,0.225,0.10143,0.115037193733333
"60",2015-08-17,0.132,0.075,0.118165933823529
"61",2015-08-17,0.19,0.075,0.108676359333333
"62",2015-08-19,0.185,0.122345,0.246263009285714
"63",2015-08-19,0.166,0.122345,0.178050997071429
"64",2015-08-22,0.196,0.15876,0.249283731647059
"65",2015-08-26,0.374,0.28278,0.334394103
"66",2015-10-07,0.191,0.090975,0.1480854525
"67",2015-10-08,0.0255,0.12673,0.161968011666667
"68",2015-10-14,0.731,0.41029,0.3358664073
"69",2015-10-15,0.1695,0.128785,0.197173347375
"70",2015-10-17,0.64525,0.391,0.5077029195
"71",2015-10-19,0.728,0.36254,0.447010293666667
"72",2015-10-20,0.434,0.31048,0.349976250384615
"73",2015-10-30,0.2,0.07474,0.082322438875
"74",2015-11-11,0.6135,0.2955,0.2385587175
"75",2015-11-22,0.4,0.16242,0.150897972071429
"76",2015-12-18,0.127,8e-04,0.134895281111111
"77",2015-12-19,0.249,0.14463,0.146569199066667
"78",2016-02-12,0.306,0.130725,0.238259570333333
"79",2016-03-07,0.0715,0.07457,0.100394873454545
"80",2016-03-14,0.127,0.12518,0.149797076
"81",2016-03-18,0.125,0.04724,0.114323340266667
"82",2016-03-19,0.028,0.08198,0.108865772764706
"83",2016-03-19,0.1795,0.08198,0.164716271055556
"84",2016-03-23,0.226,0.20925,0.186145487666667
"85",2016-03-30,0.25567,0.18644,0.144862159285714
"86",2016-04-01,0.224,0.13229,0.173154251625
"87",2016-04-02,0.105,0.07498,0.225233671538462
"88",2016-04-03,0.144,0.08565,0.159837985307692
"89",2016-04-04,0.31,0.2825,0.3000202465
"90",2016-04-06,0.22,0.199,0.206676229636364
