"","date","AOD_modis","AOD_maiac_61","AOD_550_AER_mean"
"1",2015-01-03,-0.028,0.079585,0.0385821620769231
"2",2015-12-25,0.06767,0.08398,0.106004115
"3",2016-01-06,0.3055,0.25979,0.163673493
"4",2016-01-17,0.091,0.098275,0.121414610611111
"5",2016-01-17,0.183,0.098275,0.185334226294118
"6",2016-01-18,0.163,0.17091,0.1896868151875
"7",2016-01-26,0.3315,0.27274,0.394580436666667
"8",2016-01-26,0.335,0.27274,0.3206352264375
"9",2016-01-31,0.338,0.28707,0.242130727083333
"10",2016-02-12,0.326,0.23832,0.1709982978
"11",2016-02-18,0.293,0.203,0.245875684357143
"12",2016-03-01,0.44175,0.378,0.484196105
"13",2016-03-08,0.424,0.36462,0.512843890454545
"14",2016-03-25,0.368,0.28838,0.377515995363636
"15",2016-03-31,0.57,0.4765,0.5734746646
"16",2016-04-04,0.1225,0.17139,0.358308293833333
"17",2016-07-07,0.075,0.09183,0.0469169340909091
"18",2016-07-09,-0.005,0.100645,0.0516503795555556
"19",2016-08-06,0.027,0.09893,0.0915498816666667
"20",2018-05-17,0.1,0.168225,0.133889864044444
"21",2018-05-31,0.114,0.15729,0.103822432166667
"22",2018-06-02,-0.001,0.11141,0.10474814835
"23",2018-06-23,0.11,0.14446,0.123776845864865
"24",2018-07-04,0.091,0.11042,0.0686686923653846
"25",2018-07-17,0.323,0.246,0.0721890574
"26",2018-08-11,0.0345,0.06821,0.1012677761
"27",2018-08-25,0.175,0.1561,0.1387283687
"28",2019-01-01,-0.006,0.03411,0.100612570185185
"29",2019-01-02,-0.004,0.029345,0.0754907558333333
"30",2019-01-03,0.031,0.04344,0.0867920353333333
"31",2019-01-12,0.356,0.34471,0.174220008833333
"32",2019-05-01,0.408,0.1758,0.157510099526316
"33",2019-05-22,0.1545,0.14825,0.140954980105263
"34",2019-05-29,0.466,0.409,0.203500549444444
"35",2019-06-05,0.09667,0.1289,0.115747000851852
"36",2019-06-26,0.004,0.04824,0.0575756082368421
"37",2019-08-26,0.075,0.12575,0.1338162677
"38",2019-10-22,0.281,0.25518,0.23675594147619
"39",2019-10-29,0.324,0.34525,0.142029218923077
"40",2019-11-07,0.202,0.23018,0.149441947052632
"41",2019-11-16,0.497,0.36906,0.282468812352941
"42",2019-11-18,0.21,0.25244,0.230063762333333
"43",2019-11-23,0.286,0.261,0.210536199703704
"44",2019-11-30,0.253,0.21275,0.112301683058824
"45",2019-12-05,0.119,0.177285,0.115021202393939
"46",2019-12-09,0.175,0.14642,0.127681168033333
"47",2020-01-28,0.273,0.24145,0.200219851419355
"48",2020-02-06,0.249,0.14401,0.198398939821429
"49",2020-02-07,0.2925,0.26116,0.378518815178571
"50",2020-02-09,0.184,0.16868,0.236983622214286
"51",2020-02-11,0.166,0.173885,0.170982484515152
"52",2020-02-11,0.18,0.173885,0.214215262057143
"53",2020-02-18,0.084,0.195345,0.108873407384615
"54",2020-03-05,-0.012,0.1386,0.179482675628571
"55",2020-03-12,0.463,0.3885,0.44660194212
"56",2020-03-17,0.446,0.34639,0.431573518809524
"57",2020-03-25,0.684,0.45,0.691209535722222
"58",2020-03-28,0.478,0.3885,0.498331447257143
"59",2020-04-02,0.055,0.04652,0.119512061275
"60",2020-05-20,0.041,0.07838,0.08895170409375
"61",2020-06-07,0.126,0.13725,0.0610133958666667
"62",2020-06-13,0.172,0.10518,0.10012175562069
"63",2020-06-18,0.223,0.22036,0.148572032736842
"64",2020-07-13,0.207,0.13416,0.0971614741333333
"65",2020-07-16,0.029,0.09976,0.101954073153846
"66",2020-07-31,0.206,0.10865,0.159783211576923
"67",2020-08-12,0.031,0.15934,0.0765765480454546
"68",2020-08-31,0.154,0.12377,0.133697350515152
"69",2020-09-13,0.213,0.177,0.1008165734375
"70",2020-09-27,0.188,0.18085,0.0585205074444444
"71",2020-10-06,0.328,0.37677,0.082134987
"72",2020-11-02,0.132,0.165065,0.0491313261481481
"73",2020-11-07,0.326,0.30075,0.27667064448
"74",2021-10-23,0.337,0.3225,0.16470324025
"75",2021-11-17,0.367,0.31102,0.204294782304348
"76",2021-11-19,0.199,0.21917,0.161731297714286
"77",2021-11-28,0.16,0.15475,0.0996621642857143
"78",2021-11-28,0.124,0.15475,0.0931095935333333
"79",2021-12-01,0.293,0.27356,0.23960244125
"80",2021-12-19,0.331,0.329125,0.236743123882353
"81",2021-12-19,0.378,0.329125,0.21966531
"82",2021-12-23,0.288,0.1895,0.191112930444444
"83",2022-01-04,0.218,0.31493,0.153063999675676
"84",2022-01-04,0.178,0.31493,0.166373768677419
"85",2022-01-29,0.193,0.052375,0.216545838928571
"86",2022-01-31,0.016,0.01103,0.119566900323529
"87",2022-01-31,0.1655,0.01103,0.118941167025
"88",2022-02-02,0.282,0.14787,0.21021196309375
"89",2022-02-21,0.132,0.05057,0.147856159757576
"90",2022-02-25,0.426,0.20767,0.3377037597
"91",2022-03-11,0.263,0.201,0.175877604882353
"92",2022-05-03,0.087,0.00814,0.0859373642631579
"93",2022-05-08,0.112,0.15431,0.140753742444444
"94",2022-05-10,0.385,0.29658,0.282648931333333
"95",2022-05-12,0.278,0.149,0.126620957857143
"96",2022-06-08,0.314,0.23443,0.2073269941
"97",2022-06-10,0.297,0.14779,0.149464517411765
"98",2022-06-22,0.228,0.01582,0.138976582068966
"99",2022-07-29,0.104,0.07863,0.0817504262424242
"100",2022-08-07,0.11,0.053705,0.0893037378787879
"101",2022-08-30,0.033,0.02848,0.127873092151515
"102",2022-09-03,0.36,0.23467,0.1814613075
"103",2022-09-08,0.1165,0.07605,0.173772474764706
"104",2023-03-28,0.114,0.145535,0.19650585675
"105",2023-04-09,0.327,0.19364,0.113415471375
"106",2023-04-28,0.113,0.08898,0.122076918428571
"107",2023-05-01,0.053,0.11626,0.09107236459375
"108",2023-05-04,0.06,0.050765,0.0612615967272727
"109",2023-05-18,0.09,0.1084,0.11377622340625
"110",2023-06-03,0.226,0.169,0.1951185778125
"111",2023-06-13,0.027,0.0326,0.0697172423333333
"112",2023-06-20,0.194,0.065255,0.0679167659090909
"113",2023-06-29,0.107,0.02933,0.06578360703125
"114",2023-07-16,0.362,0.183,0.098194674
"115",2023-07-17,0.198,0.1695,0.112654490714286
"116",2023-07-23,0.206,0.0325,0.0618553155142857
"117",2023-08-05,0.083,0.10519,0.106528108032258
