,date,AOD_550_maiac_mean_60,AOD_550_AER_mean_60,AOD_550_maiac_mean_61,AOD_550_AER_mean_61
456,23/5/2018,0.091125,0.058378385,0.0965,0.058378385
457,24/5/2018,0.073375,0.077197883,0.069833333,0.070407522
458,25/5/2018,0.0515,0.034509509,0.081875,0.031397289
459,26/5/2018,0.126,0.041063758,0.14025,0.041063758
460,27/5/2018,0.164,0.166403102,0.19275,0.166403102
463,3/6/2018,0.05725,0.068227467,0.09075,0.068227467
464,5/6/2018,0.10425,0.145475351,0.191193333,0.152686663
465,6/6/2018,0.0555,0.098579747,0.114625,0.096514669
466,7/6/2018,0.046,0.078201555,0.05875,0.056024287
467,8/6/2018,0.0235,0.043771639,0.0585,0.043771639
468,14/6/2018,0.026,0.065655714,0.0715,0.064034863
470,16/6/2018,0.05075,0.04728509,0.061875,0.04728509
471,17/6/2018,0.0495,0.02538896,0.08125,0.034596487
472,18/6/2018,0.013,0.028031754,0.056625,0.029761725
473,20/6/2018,0.101,0.129863328,0.12825,0.129863328
474,21/6/2018,0.02125,0.0271824,0.0295,0.0271824
475,22/6/2018,0.0755,0.043568506,0.120165,0.043798813
476,23/6/2018,0.035625,0.045057916,0.040625,0.045057916
477,24/6/2018,0.041,0.077270096,0.077,0.051811595
478,25/6/2018,0.05375,0.075002976,0.046416667,0.076732189
479,27/6/2018,0.06175,0.083096639,0.085875,0.083096639
480,28/6/2018,0.09021,0.089749705,0.12275,0.089749705
483,15/7/2018,0.04025,0.049932511,0.07825,0.049932511
484,21/7/2018,0.029375,0.058120714,0.0705,0.058120714
485,23/7/2018,0.023333333,0.037977844,0.030083333,0.037977844
486,24/7/2018,0.01925,0.045689312,0.032,0.045689312
487,30/7/2018,0.0485,0.085852926,0.0685,0.085852926
488,31/7/2018,0.02275,0.115342796,0.075,0.115342796
489,1/8/2018,0.048166667,0.090190604,0.053166667,0.090190604
490,2/8/2018,0.034125,0.09576631,0.075125,0.09576631
491,4/8/2018,0.032,0.12003292,0.0845,0.12003292
492,5/8/2018,0.054,0.080304077,0.043,0.080304077
493,6/8/2018,0.04,0.109440782,0.055375,0.109440782
494,10/8/2018,0.034,0.13372551,0.09046,0.134642645
495,12/8/2018,0.061125,0.045068276,0.069625,0.045068276
496,6/9/2018,0.111835,0.192584483,0.12775,0.192584483
497,7/9/2018,0.1665,0.282316972,0.213,0.281034534
498,8/9/2018,0.458,0.510620351,0.547125,0.521182576
499,9/9/2018,0.22475,0.354748428,0.25475,0.354748428
500,11/9/2018,0.123,0.120656196,0.12975,0.120656196
501,13/9/2018,0.2045,0.210188275,0.215,0.210188275
502,19/9/2018,0.019,0.098953016,0.0365,0.098953016
503,21/9/2018,0.09575,0.128703147,0.109,0.128703147
504,25/9/2018,0.036125,0.049890433,0.064166667,0.049431024
505,2/10/2018,0.015,0.055482845,0.02475,0.055482845
506,3/10/2018,0.013,0.064236971,0.09725,0.064236971
507,4/10/2018,0.0375,0.080904196,0.071526667,0.082697435
508,5/10/2018,0.013,0.107214871,0.00775,0.107214871
509,6/10/2018,0.068625,0.086813202,0.065625,0.086813202
510,7/10/2018,0.046375,0.063923758,0.04,0.063923758
511,9/10/2018,0.055,0.136817784,0.05025,0.136817784
512,10/10/2018,0.068875,0.069248009,0.09875,0.069248009
513,13/10/2018,0.04475,0.127518313,0.07775,0.127518313
514,15/10/2018,0.04825,0.060031976,0.047166667,0.060031976
515,16/10/2018,0.0385,0.054132729,0.05275,0.054132729
516,19/10/2018,0.09225,0.111316383,0.09925,0.111316383
517,28/10/2018,0.08225,0.05819075,0.0575,0.05819075
518,1/11/2018,0.05125,0.117733817,0.072625,0.129780568
519,3/11/2018,0.05575,0.079977879,0.07775,0.079977879
