,date,AOD_550_maiac_mean_60,AOD_550_AER_mean_60,AOD_550_maiac_mean_61,AOD_550_AER_mean_61
114,9/12/2015,0.138,0.098323673,0.166,0.098323673
116,13/12/2015,0.1235,0.040678045,0.16321,0.040678045
117,14/12/2015,0.1305,0.096566823,0.1345,0.096566823
118,1/1/2016,0.10925,0.096143043,0.21275,0.096143043
121,22/1/2016,0.1285,0.0453755,0.313,0.0453755
123,24/1/2016,0.10225,0.078403404,0.10925,0.078403404
125,5/3/2016,0.1405,0.105178944,0.174,0.105178944
128,12/3/2016,0.1045,0.087773509,0.1315,0.087773509
129,14/3/2016,0.08067,0.045880845,0.12333,0.045880845
130,16/3/2016,0.095,0.045436786,0.143625,0.045436786
131,17/3/2016,0.05225,0.044462309,0.13575,0.044462309
132,18/3/2016,0.14,0.046947377,0.1095,0.048557302
133,20/3/2016,0.1325,0.050942651,0.2555,0.050942651
134,21/3/2016,0.10075,0.055858256,0.12975,0.055858256
135,24/3/2016,0.09575,0.083206318,0.14825,0.083206318
136,25/3/2016,0.1465,0.053642932,0.25133,0.053642932
137,27/3/2016,0.11533,0.045317864,0.208625,0.047953263
138,13/4/2016,0.081625,0.060699964,0.13175,0.060699964
140,24/4/2016,0.03925,0.043294097,0.0695,0.043294097
141,25/4/2016,0.023,0.036954069,0.058375,0.036954069
142,26/4/2016,0.079625,0.064471862,0.12375,0.064471862
143,27/4/2016,0.04825,0.053526098,0.11925,0.053526098
144,28/4/2016,0.07175,0.050122948,0.097375,0.050122948
145,29/4/2016,0.07225,0.035816273,0.069625,0.035816273
146,30/4/2016,0.0575,0.096522742,0.087875,0.096522742
147,1/5/2016,0.07175,0.068661338,0.08825,0.068661338
148,2/5/2016,0.0985,0.050310976,0.12975,0.050310976
149,4/5/2016,0.074,0.088292913,0.099875,0.088292913
150,5/5/2016,0.103,0.148375476,0.18525,0.148375476
151,6/5/2016,0.045,0.12015456,0.05275,0.12015456
152,9/5/2016,0.083625,0.073714788,0.10375,0.073714788
153,10/5/2016,0.069875,0.068027693,0.0735,0.068027693
154,11/5/2016,0.155,0.121939637,0.16325,0.121939637
155,15/5/2016,0.043875,0.059061423,0.0605,0.059061423
156,16/5/2016,0.103,0.091541554,0.126,0.091541554
157,17/5/2016,0.07625,0.075481809,0.081125,0.075481809
158,18/5/2016,0.0455,0.06320117,0.062375,0.06320117
159,19/5/2016,0.11175,0.074361199,0.1205,0.074361199
160,20/5/2016,0.051625,0.062719624,0.060375,0.062719624
161,21/5/2016,0.060125,0.076855257,0.09275,0.076855257
