,date,AOD_550_maiac_mean_60,AOD_550_AER_mean_60,AOD_550_maiac_mean_61,AOD_550_AER_mean_61
481,13/9/2018,0.122,0.19011675,0.137125,0.19011675
482,14/9/2018,0.23475,0.275794112,0.25325,0.275794112
483,16/9/2018,0.032,0.159563328,0.05,0.159563328
484,21/9/2018,0.061166667,0.091953378,0.061083333,0.091953378
485,22/9/2018,0.058,0.064389364,0.07775,0.064389364
486,23/9/2018,0.08525,0.11261732,0.092,0.11261732
487,1/10/2018,0.08075,0.12731313,0.0705,0.12731313
488,2/10/2018,0.04675,0.108962886,0.050375,0.108962886
489,3/10/2018,0.042333333,0.10592885,0.050333333,0.10592885
490,5/10/2018,0.077,0.208753465,0.11125,0.208753465
491,6/10/2018,0.085125,0.115687041,0.080125,0.115687041
492,11/10/2018,0.1935,0.211172907,0.22375,0.211172907
493,12/10/2018,0.251,0.318332948,0.24925,0.318332948
494,13/10/2018,0.237,0.308512683,0.24625,0.308512683
495,14/10/2018,0.101125,0.150565604,0.1165,0.150565604
496,15/10/2018,0.128625,0.12808393,0.13175,0.12808393
498,18/10/2018,0.01825,0.137021718,0.029,0.137021718
499,19/10/2018,0.0225,0.102677151,0.046875,0.102677151
500,20/10/2018,0.0885,0.112434532,0.09175,0.112434532
502,26/10/2018,0.07567,0.160767136,0.123,0.160767136
503,31/10/2018,0.07525,0.156810909,0.10325,0.156810909
504,3/11/2018,0.059125,0.077085825,0.066375,0.077085825
505,4/11/2018,0.0255,0.071928518,0.037166667,0.063572108
506,5/11/2018,0.0205,0.086532626,0.04525,0.086532626
507,6/11/2018,0.049375,0.083539389,0.04825,0.083539389
508,7/11/2018,0.047875,0.104801615,0.0465,0.104801615
510,10/12/2018,0.054625,0.077571032,0.0795,0.077571032
511,11/12/2018,0.117,0.088191219,0.08667,0.088191219
512,12/12/2018,0.0895,0.147759166,0.07325,0.157137676
514,16/12/2018,0.080875,0.084387084,0.107375,0.084387084
515,17/12/2018,0.073625,0.087735369,0.105,0.087735369
516,18/12/2018,0.075,0.140052793,0.146875,0.121855579
517,19/12/2018,0.109625,0.155830383,0.138,0.155830383
518,20/12/2018,0.08425,0.104544862,0.131875,0.084026515
519,21/12/2018,0.0525,0.105453954,0.071375,0.105453954
520,22/12/2018,0.0615,0.129924712,0.162833333,0.133596938
522,24/12/2018,0.15875,0.110985852,0.136625,0.131562489
523,25/12/2018,0.09725,0.11148814,0.129375,0.11148814
524,26/12/2018,0.078375,0.132153758,0.11925,0.130213078
525,27/12/2018,0.09275,0.16820793,0.12575,0.12839879
526,28/12/2018,0.0635,0.087582701,0.065875,0.101587561
527,29/12/2018,0.112,0.08740165,0.101,0.08740165
528,30/12/2018,0.060625,0.057518298,0.098,0.057518298
529,31/12/2018,0.06825,0.075684971,0.08975,0.075684971
530,1/1/2019,0.093,0.078708927,0.112,0.078708927
532,3/1/2019,0.055125,0.071468534,0.0625,0.071468534
533,4/1/2019,0.066625,0.114821483,0.084,0.114821483
534,5/1/2019,0.1735,0.23023873,0.21225,0.21103432
537,10/1/2019,0.02675,0.120865691,0.058375,0.106735339
538,11/1/2019,0.059375,0.11852839,0.1105,0.113701151
539,12/1/2019,0.1005,0.107668333,0.17004,0.117827472
542,17/1/2019,0.072,0.115326138,0.10575,0.115326138
543,30/1/2019,0.04125,0.18036107,0.072,0.18036107
544,1/3/2019,0.056,0.131301646,0.079,0.121990936
545,2/3/2019,0.06275,0.113769614,0.082625,0.142298947
546,4/3/2019,0.0865,0.093689293,0.06225,0.093689293
547,5/3/2019,0.053875,0.102158151,0.05475,0.102158151
548,17/3/2019,0.076,0.083021969,0.0675,0.083021969
549,18/3/2019,0.07,0.114435345,0.08025,0.114435345
550,19/3/2019,0.049,0.096611624,0.0405,0.096611624
551,20/3/2019,0.04675,0.103375795,0.0915,0.103375795
552,21/3/2019,0.06475,0.152153551,0.080875,0.152153551
553,22/3/2019,0.0425,0.135685771,0.030375,0.135685771
554,23/3/2019,0.05875,0.190196087,0.100375,0.164542577
555,24/3/2019,0.066,0.176110896,0.0765,0.176110896
556,25/3/2019,0.0555,0.142927438,0.061125,0.142927438
557,26/3/2019,0.0725,0.142496645,0.074415,0.142496645
558,27/3/2019,0.091,0.128021313,0.0845,0.128021313
559,28/3/2019,0.12725,0.234275035,0.136833333,0.23573509
560,29/3/2019,0.15933,0.128369598,0.159,0.128369598
564,3/4/2019,0.209,0.287106468,0.22625,0.276153591
566,5/4/2019,0.07725,0.149638136,0.094125,0.149638136
567,6/4/2019,0.085585,0.152936206,0.103625,0.152936206
568,7/4/2019,0.111625,0.109103822,0.111625,0.109103822
571,10/4/2019,0.097375,0.265050059,0.102875,0.265050059
572,11/4/2019,0.121125,0.200780493,0.131625,0.200780493
573,15/4/2019,0.058375,0.149132153,0.06975,0.149132153
574,16/4/2019,0.063,0.108442689,0.05275,0.108442689
575,17/4/2019,0.07375,0.158331651,0.0825,0.158331651
577,21/4/2019,0.116,0.147858017,0.188,0.230516286
578,22/4/2019,0.151,0.219265776,0.141375,0.236135651
580,26/4/2019,0.0835,0.183787722,0.130875,0.258680112
582,28/4/2019,0.14825,0.177612518,0.155,0.18183665
583,29/4/2019,0.086,0.256358718,0.11875,0.256358718
584,30/4/2019,0.09625,0.127468831,0.1,0.127468831
586,14/5/2019,0.04575,0.093708306,0.039,0.093708306
587,15/5/2019,0.064335,0.108645634,0.072125,0.108645634
588,20/5/2019,0.09225,0.110916122,0.1005,0.110916122
589,21/5/2019,0.08446,0.096602872,0.093375,0.096602872
590,22/5/2019,0.062375,0.107967828,0.06725,0.107967828
591,23/5/2019,0.04975,0.085485247,0.04775,0.085485247
594,30/5/2019,0.095,0.044743165,0.11525,0.044743165
595,7/6/2019,0.045875,0.11656802,0.056125,0.11656802
596,8/6/2019,0.062875,0.079180133,0.08125,0.079180133
597,9/6/2019,0.0765,0.137581075,0.078,0.137581075
600,26/7/2019,0.0915,0.168173992,0.106,0.168173992
601,1/8/2019,0.06525,0.138874122,0.10325,0.138874122
602,2/8/2019,0.015375,0.096185759,0.036125,0.096185759
603,3/8/2019,0.030875,0.070911634,0.029,0.070911634
604,4/8/2019,0.018125,0.059456899,0.061125,0.059456899
605,5/8/2019,0.09525,0.15421494,0.108375,0.15421494
606,7/8/2019,0.06675,0.133695683,0.096333333,0.187924109
607,8/8/2019,0.097625,0.242213664,0.14375,0.242213664
608,9/8/2019,0.08575,0.202861824,0.11675,0.202861824
609,10/8/2019,0.0315,0.173397281,0.06625,0.173397281
610,11/8/2019,0.08725,0.133026223,0.181625,0.170866614
611,12/8/2019,0.050875,0.145249883,0.062875,0.145249883
612,17/8/2019,0.0285,0.154914579,0.07575,0.154914579
613,22/8/2019,0.021,0.137620701,0.0465,0.137620701
614,29/8/2019,0.029,0.102857848,0.08875,0.102857848
615,30/8/2019,0.12275,0.250198281,0.139,0.250198281
616,31/8/2019,0.024125,0.124570179,0.034375,0.124570179
617,1/9/2019,0.0275,0.104516186,0.024875,0.104516186
618,2/9/2019,0.018375,0.100987352,0.012125,0.100987352
620,8/9/2019,0.094375,0.210834129,0.131916667,0.207286763
621,21/9/2019,0.031375,0.053688982,0.043375,0.053688982
622,22/9/2019,0.04225,0.071749928,0.04625,0.071749928
623,23/9/2019,0.07225,0.14331325,0.096375,0.14331325
624,24/9/2019,0.0695,0.150685913,0.0745,0.150685913
625,25/9/2019,0.053125,0.176036618,0.065,0.176036618
626,26/9/2019,0.161875,0.289586527,0.13025,0.243937218
628,28/9/2019,0.0395,0.118356745,0.055375,0.118356745
629,29/9/2019,0.05675,0.134001122,0.115375,0.14288186
630,2/10/2019,0.167,0.1360062,0.17067,0.1360062
632,4/10/2019,0.04775,0.145870607,0.06125,0.145870607
634,6/10/2019,0.02375,0.107020698,0.06125,0.107020698
635,7/10/2019,0.047125,0.100531619,0.070125,0.100531619
636,8/10/2019,0.052,0.093223019,0.05875,0.116127426
637,18/10/2019,0.108625,0.151042795,0.108625,0.151042795
639,21/10/2019,0.03225,0.124037251,0.02425,0.124037251
640,22/10/2019,0.013,0.140813822,0.0225,0.111881106
641,23/10/2019,0.04075,0.111807417,0.08575,0.111807417
642,24/10/2019,0.059125,0.123775578,0.035875,0.123775578
643,26/10/2019,0.099,0.085331365,0.07575,0.085331365
644,28/10/2019,0.062875,0.090769893,0.03725,0.090769893
645,30/10/2019,0.035,0.082330085,0.036,0.082330085
646,2/11/2019,0.044375,0.065843741,0.04725,0.065843741
647,3/11/2019,0.07025,0.080644633,0.099375,0.08446741
648,5/11/2019,0.04175,0.120850806,0.0695,0.120850806
649,6/11/2019,0.049375,0.095074763,0.044875,0.095074763
650,7/11/2019,0.033666667,0.085954968,0.019666667,0.085954968
651,9/11/2019,0.048875,0.101328338,0.053,0.101328338
652,10/11/2019,0.054625,0.073142836,0.04125,0.073142836
653,3/12/2019,0.089125,0.099590644,0.099875,0.099590644
654,4/12/2019,0.072,0.088032512,0.0975,0.088032512
655,5/12/2019,0.07375,0.104470949,0.07825,0.104470949
656,6/12/2019,0.126875,0.201666787,0.158125,0.201666787
657,7/12/2019,0.112375,0.116726636,0.096915,0.116726636
658,8/12/2019,0.118125,0.096260654,0.114875,0.096260654
659,9/12/2019,0.033125,0.105187632,0.09525,0.097982453
660,10/12/2019,0.09275,0.100348842,0.1475,0.100348842
661,13/12/2019,0.07875,0.077732355,0.072,0.077732355
663,16/12/2019,0.034,0.149018782,0.065125,0.130863824
664,17/12/2019,0.11279,0.187776718,0.132,0.187776718
665,18/12/2019,0.13125,0.292372849,0.21525,0.292372849
666,20/12/2019,0.04275,0.142992486,0.106625,0.114887518
667,21/12/2019,0.07175,0.08850952,0.097625,0.081512148
668,22/12/2019,0.0715,0.081106294,0.087125,0.081106294
669,23/12/2019,0.0165,0.094211825,0.048625,0.091210557
670,24/12/2019,0.085875,0.078939341,0.094375,0.078939341
671,25/12/2019,0.01325,0.071504649,0.05925,0.071504649
672,26/12/2019,0.08275,0.134414327,0.087125,0.134414327
673,27/12/2019,0.0655,0.090550325,0.081875,0.090550325
674,28/12/2019,0.083875,0.099203946,0.087,0.099203946
675,29/12/2019,0.04025,0.071693196,0.091,0.071693196
676,30/12/2019,0.084335,0.081650447,0.088,0.081650447
677,31/12/2019,0.063375,0.115019318,0.077,0.115019318
678,1/1/2020,0.09925,0.137228926,0.152125,0.137988016
679,2/1/2020,0.13975,0.11388254,0.145625,0.131764342
680,3/1/2020,0.0545,0.146688378,0.152875,0.143717331
681,4/1/2020,0.11825,0.132294368,0.148875,0.132294368
683,7/1/2020,0.152,0.177807465,0.17733,0.177807465
684,9/1/2020,0.09175,0.162352443,0.09625,0.162352443
685,10/1/2020,0.014,0.133019045,0.068666667,0.118743524
686,11/1/2020,0.099,0.203696559,0.1255,0.203696559
687,12/1/2020,0.20525,0.271114239,0.2535,0.271114239
688,13/1/2020,0.085,0.139084768,0.097875,0.139084768
689,14/1/2020,0.098166667,0.128545125,0.11375,0.128545125
690,15/1/2020,0.108,0.170422555,0.1035,0.170422555
691,16/1/2020,0.658875,0.875364973,0.64175,0.875364973
692,18/1/2020,0.278,0.386711176,0.347,0.386711176
693,20/1/2020,0.18925,0.306893713,0.2295,0.306893713
694,21/1/2020,0.189375,0.257650607,0.2165,0.257650607
695,22/1/2020,0.14475,0.245731685,0.174,0.256159323
696,23/1/2020,0.143,0.258258355,0.186375,0.269506728
697,25/1/2020,0.13425,0.186444941,0.134125,0.186444941
698,26/1/2020,0.0355,0.153943381,0.113416667,0.152197853
699,27/1/2020,0.103125,0.148312775,0.1275,0.148312775
700,28/1/2020,0.153625,0.172788429,0.185,0.172788429
701,29/1/2020,0.13075,0.242758902,0.17075,0.212482634
702,30/1/2020,0.08225,0.151324933,0.09475,0.151324933
703,31/1/2020,0.05225,0.165793845,0.1025,0.158335498
704,1/2/2020,0.10275,0.131519306,0.141,0.152196213
705,2/2/2020,0.04375,0.14604973,0.113585,0.143605585
706,3/2/2020,0.078,0.108401646,0.114375,0.108401646
707,4/2/2020,0.0615,0.118467686,0.08,0.118467686
708,5/2/2020,0.09204,0.149078851,0.114125,0.149078851
709,6/2/2020,0.078125,0.112798764,0.102125,0.112798764
710,7/2/2020,0.073335,0.115359606,0.065415,0.115359606
711,8/2/2020,0.046375,0.098097186,0.060875,0.098097186
712,9/2/2020,0.084125,0.09841899,0.089585,0.09841899
713,10/2/2020,0.1305,0.158727788,0.146125,0.158727788
714,11/2/2020,0.08475,0.238128676,0.263333333,0.316615451
716,13/2/2020,0.135,0.303345027,0.20875,0.254438861
717,14/2/2020,0.056125,0.167264935,0.041125,0.167264935
718,15/2/2020,0.0985,0.151805976,0.111,0.151805976
719,16/2/2020,0.11,0.167614905,0.1415,0.158189136
720,17/2/2020,0.0655,0.104860851,0.113625,0.132773294
721,18/2/2020,0.0615,0.11674903,0.05675,0.11674903
722,19/2/2020,0.086,0.137746418,0.11425,0.137746418
723,20/2/2020,0.149,0.149625285,0.14625,0.149625285
724,21/2/2020,0.18321,0.198986436,0.195875,0.198986436
725,22/2/2020,0.129,0.124700833,0.138,0.147767498
726,23/2/2020,0.11054,0.115414605,0.116,0.115414605
727,24/2/2020,0.11875,0.175217104,0.15025,0.175217104
728,25/2/2020,0.0435,0.185301584,0.08675,0.146896162
729,26/2/2020,0.05829,0.135795006,0.069,0.135795006
730,27/2/2020,0.08625,0.129898556,0.1,0.129898556
731,28/2/2020,0.1045,0.129622663,0.13125,0.157585232
733,1/3/2020,0.165915,0.195286992,0.183375,0.195286992
734,2/3/2020,0.07175,0.187149291,0.108,0.182067635
735,3/3/2020,0.054,0.206430675,0.098,0.170571141
737,5/3/2020,0.092125,0.17326601,0.09975,0.17326601
738,6/3/2020,0.0715,0.157154965,0.106125,0.157154965
739,7/3/2020,0.09425,0.140162323,0.11325,0.140162323
740,8/3/2020,0.057,0.087696134,0.053375,0.087696134
741,9/3/2020,0.055,0.121023619,0.06075,0.121023619
742,10/3/2020,0.07275,0.137927891,0.083125,0.137927891
743,12/3/2020,0.0555,0.120679214,0.086625,0.115531238
744,13/3/2020,0.07725,0.12282304,0.09375,0.132418014
745,14/3/2020,0.019375,0.14889462,0.064833333,0.137037314
746,15/3/2020,0.06175,0.085287312,0.085875,0.100644824
747,16/3/2020,0.068625,0.117006909,0.0765,0.117006909
748,17/3/2020,0.07625,0.178343582,0.087625,0.178343582
749,18/3/2020,0.068833333,0.14165948,0.074166667,0.14165948
750,19/3/2020,0.06775,0.14391132,0.076625,0.14391132
751,20/3/2020,0.09075,0.144153538,0.095,0.144153538
753,22/3/2020,0.10775,0.146931843,0.1475,0.146931843
754,23/3/2020,0.040625,0.080006208,0.033125,0.080006208
755,24/3/2020,0.05,0.071951195,0.04525,0.071951195
756,25/3/2020,0.071375,0.106919968,0.08,0.106919968
757,26/3/2020,0.096625,0.117707786,0.10575,0.117707786
758,27/3/2020,0.182,0.19154735,0.19375,0.19154735
760,29/3/2020,0.193,0.274935438,0.20875,0.274935438
761,30/3/2020,0.0715,0.188349353,0.11625,0.164946986
762,31/3/2020,0.05825,0.135917944,0.11525,0.135917944
763,1/4/2020,0.043,0.135994694,0.072625,0.135266132
764,2/4/2020,0.037125,0.071126673,0.039,0.071126673
765,3/4/2020,0.10875,0.140144519,0.107,0.140144519
767,11/8/2020,0.014125,0.101326825,0.053,0.101326825
768,12/8/2020,0.05575,0.173838309,0.112375,0.173838309
769,13/8/2020,0.07633,0.237115695,0.227,0.237115695
770,15/8/2020,0.098,0.283089296,0.16925,0.283089296
771,16/8/2020,0.0765,0.170417143,0.141875,0.154900229
772,17/8/2020,0.02925,0.121697273,0.0785,0.121697273
774,20/8/2020,0.01625,0.120090595,0.064625,0.111039307
775,21/8/2020,0.013125,0.077607024,0.037583333,0.083242528
776,24/8/2020,0.01625,0.099356368,0.07579,0.087453013
777,26/8/2020,0.06533,0.06241345,0.11875,0.06241345
778,29/8/2020,0.06375,0.16484446,0.214,0.16484446
779,30/8/2020,0.056,0.139336684,0.118875,0.12882979
780,31/8/2020,0.04075,0.142835726,0.114835,0.139969023
781,2/9/2020,0.08133,0.251541623,0.13433,0.251541623
782,3/9/2020,0.0615,0.201541841,0.08925,0.201541841
783,5/9/2020,0.088,0.165857368,0.107,0.165857368
784,6/9/2020,0.035,0.119026503,0.07875,0.119026503
785,7/9/2020,0.047875,0.135080619,0.075875,0.135080619
786,9/9/2020,0.048,0.154463744,0.04975,0.114038068
787,10/9/2020,0.0765,0.187611205,0.096416667,0.187611205
788,11/9/2020,0.031625,0.147133505,0.054125,0.147133505
789,12/9/2020,0.020375,0.140511298,0.019875,0.140511298
790,13/9/2020,0.037,0.097948591,0.04525,0.097948591
791,14/9/2020,0.016125,0.084050437,0.013125,0.084050437
792,15/9/2020,0.159625,0.21251988,0.186375,0.21251988
793,16/9/2020,0.095,0.25580753,0.154125,0.25580753
794,17/9/2020,0.070375,0.156492577,0.08775,0.156492577
795,18/9/2020,0.078875,0.106028827,0.073375,0.106028827
796,19/9/2020,0.017625,0.069693595,0.019125,0.069693595
797,20/9/2020,0.044125,0.08326549,0.044,0.08326549
798,21/9/2020,0.02275,0.118300642,0.03025,0.118300642
799,22/9/2020,0.036125,0.159895543,0.099083333,0.152713514
800,26/9/2020,0.08075,0.137594881,0.089916667,0.137594881
801,27/9/2020,0.023625,0.085970311,0.02675,0.085970311
802,29/9/2020,0.164,0.225734174,0.1575,0.225734174
803,30/9/2020,0.073875,0.190621723,0.098625,0.190621723
804,1/10/2020,0.1135,0.199481437,0.141,0.199481437
805,2/10/2020,0.060875,0.154331324,0.083125,0.154331324
806,3/10/2020,0.07325,0.098464319,0.09375,0.098464319
807,4/10/2020,0.047125,0.072640463,0.03925,0.072640463
808,5/10/2020,0.034875,0.08978683,0.032125,0.08978683
809,7/10/2020,0.042,0.153529326,0.05675,0.153529326
810,8/10/2020,0.042,0.129775205,0.057333333,0.129775205
811,9/10/2020,0.03775,0.110658969,0.039625,0.110658969
812,10/10/2020,0.05225,0.122378879,0.05325,0.122378879
813,11/10/2020,0.025625,0.071697719,0.01325,0.071697719
814,12/10/2020,0.053,0.084612507,0.052583333,0.084612507
815,14/10/2020,0.1805,0.316613507,0.192625,0.316613507
816,15/10/2020,0.103,0.269254343,0.12925,0.252317818
818,17/10/2020,0.058125,0.097087859,0.072625,0.097087859
819,18/10/2020,0.047,0.07495388,0.04225,0.07495388
820,20/10/2020,0.04475,0.093207095,0.04575,0.093207095
821,21/10/2020,0.065375,0.131147282,0.06175,0.131147282
822,22/10/2020,0.0485,0.114356402,0.049625,0.114356402
823,23/10/2020,0.0555,0.135354552,0.070625,0.135354552
824,24/10/2020,0.036125,0.129234095,0.06525,0.124784265
825,25/10/2020,0.097,0.091602449,0.0935,0.091602449
826,26/10/2020,0.04775,0.096740064,0.04075,0.096740064
827,28/10/2020,0.044,0.127546774,0.038333333,0.127546774
828,29/10/2020,0.036,0.104086899,0.027625,0.104086899
829,30/10/2020,0.032375,0.091810543,0.0395,0.091810543
830,31/10/2020,0.07375,0.099527339,0.066625,0.099527339
831,1/11/2020,0.092625,0.09384561,0.10425,0.09384561
832,2/11/2020,0.051,0.091149282,0.060875,0.091149282
833,3/11/2020,0.05775,0.096309991,0.050625,0.096309991
834,5/11/2020,0.066875,0.119022007,0.0815,0.119022007
835,6/11/2020,0.05025,0.107428183,0.06625,0.118408029
836,7/11/2020,0.063125,0.109533208,0.06225,0.109533208
837,8/11/2020,0.1275,0.131584542,0.1345,0.131584542
838,9/11/2020,0.065333333,0.137222715,0.091583333,0.137222715
839,10/11/2020,0.065875,0.114793231,0.125875,0.114793231
840,11/11/2020,0.0805,0.120548996,0.1055,0.120548996
841,12/11/2020,0.068,0.149706226,0.1245,0.149706226
843,15/11/2020,0.090625,0.119507214,0.098875,0.119507214
844,16/11/2020,0.055625,0.092098226,0.054,0.092098226
845,18/11/2020,0.08125,0.144555566,0.115375,0.144555566
846,21/11/2020,0.05725,0.075501116,0.06075,0.075501116
847,22/11/2020,0.01675,0.06057032,0.041,0.06057032
848,23/11/2020,0.028,0.083478243,0.06675,0.079478113
849,24/11/2020,0.0725,0.09985574,0.093875,0.09985574
850,25/11/2020,0.038166667,0.082668138,0.034333333,0.082668138
851,26/11/2020,0.032,0.077753503,0.048,0.077753503
852,27/11/2020,0.08375,0.122250477,0.10875,0.122250477
853,28/11/2020,0.1035,0.096049164,0.12225,0.096049164
854,29/11/2020,0.053166667,0.064205115,0.059666667,0.064205115
855,30/11/2020,0.03625,0.100505462,0.04825,0.089232815
856,1/12/2020,0.054,0.091664552,0.0935,0.091664552
857,2/12/2020,0.0525,0.164307572,0.075875,0.127499909
858,3/12/2020,0.0735,0.064681504,0.069125,0.080818812
859,4/12/2020,0.06175,0.09793871,0.078125,0.09793871
860,5/12/2020,0.11425,0.104500425,0.151125,0.104500425
861,6/12/2020,0.0855,0.092631273,0.110125,0.092631273
862,7/12/2020,0.12475,0.10348459,0.136085,0.10348459
863,8/12/2020,0.0325,0.070852249,0.054125,0.070852249
864,9/12/2020,0.06175,0.079165724,0.05175,0.079165724
865,11/12/2020,0.046666667,0.100286875,0.057666667,0.100286875
866,12/12/2020,0.072375,0.066708617,0.108375,0.066708617
867,14/12/2020,0.063625,0.069657768,0.08775,0.069657768
868,15/12/2020,0.041,0.0859687,0.05025,0.0859687
870,19/1/2021,0.11125,0.184512999,0.2185,0.200015999
871,20/1/2021,0.177625,0.193969699,0.210625,0.193969699
872,21/1/2021,0.083,0.203400105,0.199,0.204183305
873,22/1/2021,0.1215,0.192552215,0.133,0.192552215
874,23/1/2021,0.190625,0.254050657,0.212125,0.254050657
875,24/1/2021,0.245,0.259362137,0.254375,0.259362137
876,25/1/2021,0.172,0.226785385,0.1895,0.226785385
878,27/1/2021,0.104,0.106819538,0.111625,0.111281515
879,28/1/2021,0.02975,0.165137002,0.063,0.165137002
880,28/2/2021,0.097125,0.071840808,0.1125,0.071840808
881,1/3/2021,0.02825,0.10996603,0.05875,0.10996603
882,2/3/2021,0.136,0.175969151,0.199,0.175969151
883,4/3/2021,0.103,0.150708692,0.112085,0.150708692
886,20/3/2021,0.14467,0.150077602,0.14775,0.150077602
887,22/3/2021,0.053875,0.061549077,0.06425,0.061549077
890,26/3/2021,0.069375,0.106989798,0.0765,0.106989798
891,2/9/2021,0.163,0.215586162,0.177875,0.215586162
892,4/9/2021,0.0995,0.141344463,0.110625,0.141344463
893,5/9/2021,0.069625,0.12205639,0.08025,0.12205639
894,8/9/2021,0.0645,0.085728156,0.093,0.085728156
895,9/9/2021,0.064333333,0.137799266,0.077916667,0.137799266
896,10/9/2021,0.033,0.143917125,0.07375,0.143917125
897,14/9/2021,0.07125,0.108535515,0.0715,0.101761552
898,15/9/2021,0.071875,0.122463473,0.08729,0.122463473
899,16/9/2021,0.07025,0.126967172,0.083125,0.126967172
900,2/11/2021,0.0765,0.109690766,0.065,0.109690766
901,3/11/2021,0.101,0.139403054,0.13675,0.139403054
902,5/11/2021,0.070125,0.11601808,0.102,0.11601808
903,6/11/2021,0.072125,0.071152312,0.0665,0.071152312
904,7/11/2021,0.085875,0.07231873,0.121125,0.07231873
905,8/11/2021,0.073875,0.092044364,0.078125,0.092044364
906,9/11/2021,0.098,0.113601334,0.126125,0.123812551
907,10/11/2021,0.12475,0.201270159,0.15896,0.16040063
909,12/11/2021,0.064125,0.168445165,0.137166667,0.162093525
910,13/11/2021,0.09225,0.068458629,0.12929,0.084045364
911,14/11/2021,0.051875,0.058355508,0.084875,0.058355508
912,15/11/2021,0.058125,0.070045241,0.07275,0.070045241
913,16/11/2021,0.049166667,0.083462871,0.065583333,0.083462871
914,17/11/2021,0.051,0.089717066,0.049375,0.089717066
915,18/11/2021,0.045625,0.106240128,0.081,0.106240128
916,19/11/2021,0.0535,0.10026209,0.088,0.101682931
917,20/11/2021,0.097125,0.099306508,0.103625,0.099306508
918,21/11/2021,0.083375,0.089030404,0.126875,0.089030404
919,22/11/2021,0.074875,0.086340122,0.071375,0.086340122
920,23/11/2021,0.069,0.101571581,0.1505,0.121970701
922,25/11/2021,0.02175,0.081773975,0.055625,0.081773975
923,26/11/2021,0.07275,0.125440796,0.119125,0.131972814
924,28/11/2021,0.015,0.058887702,0.0605,0.056284249
925,29/11/2021,0.12925,0.109775863,0.12275,0.109775863
926,30/11/2021,0.09675,0.088840409,0.138,0.088840409
927,1/12/2021,0.11525,0.106529476,0.139125,0.106529476
928,3/12/2021,0.127,0.128707516,0.12425,0.128707516
929,4/12/2021,0.037875,0.084357238,0.06125,0.084357238
930,5/12/2021,0.078375,0.091941971,0.083625,0.091941971
931,6/12/2021,0.16929,0.162224008,0.16325,0.162224008
932,7/12/2021,0.103,0.159338627,0.141625,0.159338627
933,8/12/2021,0.080125,0.102095419,0.1125,0.102095419
934,9/12/2021,0.10075,0.103282918,0.137,0.103282918
935,10/12/2021,0.15525,0.201265516,0.201625,0.20107212
936,13/12/2021,0.089125,0.115966367,0.0995,0.115966367
937,14/12/2021,0.0175,0.102998945,0.10325,0.105598526
938,15/12/2021,0.103,0.112804064,0.108125,0.112804064
939,16/12/2021,0.071625,0.089749385,0.104625,0.089749385
940,17/12/2021,0.06925,0.105471495,0.064375,0.105471495
941,18/12/2021,0.075083333,0.069081485,0.087583333,0.069081485
942,19/12/2021,0.0725,0.098816535,0.085875,0.083364242
943,20/12/2021,0.050375,0.086107236,0.071,0.086107236
944,21/12/2021,0.0745,0.092885729,0.071625,0.092885729
945,22/12/2021,0.142625,0.101380223,0.136625,0.101380223
946,23/12/2021,0.1365,0.160258523,0.179875,0.160258523
947,24/12/2021,0.11833,0.126766143,0.142625,0.126766143
948,25/12/2021,0.1045,0.110673191,0.166625,0.105424918
949,27/12/2021,0.272,0.303651138,0.275,0.250888176
950,28/12/2021,0.12275,0.204567576,0.164375,0.198600113
952,30/12/2021,0.058875,0.240795317,0.113833333,0.193896437
953,31/12/2021,0.105125,0.087908398,0.094125,0.087908398
956,3/1/2022,0.04864,0.062929106,0.085583333,0.062929106
957,4/1/2022,0.070375,0.07669738,0.018,0.07669738
958,5/1/2022,0.0925,0.089334912,0.0565,0.109422733
959,6/1/2022,0.079,0.145576974,0.1095,0.129188569
961,8/1/2022,0.0855,0.147183768,0.1385,0.147183768
963,12/1/2022,0.14025,0.16534203,0.10775,0.184801244
965,14/1/2022,0.12,0.258334787,0.106,0.258334787
967,3/3/2022,0.1055,0.15988874,0.12625,0.15988874
968,10/3/2022,0.060875,0.122209959,0.0635,0.122209959
970,13/3/2022,0.131,0.100242228,0.13175,0.100242228
971,14/3/2022,0.11325,0.079553627,0.08625,0.079553627
972,15/3/2022,0.12025,0.173242164,0.15175,0.150851503
973,16/3/2022,0.193,0.222693607,0.12675,0.222693607
974,18/3/2022,0.118,0.134797011,0.10775,0.134797011
975,21/3/2022,0.0945,0.099153821,0.07775,0.099153821
977,23/3/2022,0.05975,0.113705477,0.08325,0.113705477
978,24/3/2022,0.0555,0.074501091,0.056,0.074501091
979,25/3/2022,0.07625,0.077205743,0.04275,0.077205743
982,29/3/2022,0.074375,0.133662906,0.0935,0.133662906
983,30/3/2022,0.098,0.08519278,0.06075,0.08519278
984,5/4/2022,0.013,0.080022085,0.0165,0.080022085
985,14/4/2022,0.09125,0.134439843,0.12425,0.134439843
986,16/4/2022,0.1295,0.224251778,0.1555,0.224251778
987,17/4/2022,0.114125,0.133211732,0.12025,0.133211732
988,18/4/2022,0.10625,0.174640545,0.118,0.174640545
990,20/4/2022,0.16525,0.219388018,0.1675,0.242902364
991,28/4/2022,0.13825,0.154791977,0.161875,0.171350971
992,29/4/2022,0.1495,0.188262371,0.148335,0.188262371
993,30/4/2022,0.16,0.169442245,0.180375,0.169442245
